tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong
"World war 3 of Iran and USA (almost)
Australia fires
Floods in Indonesia
Taal Eruption (Philippines)
Corona Virus (China)
so far 2020, u suck~  https://twitter.com/jimmykimmel/status/1221528523371765761Â â¦";0;1;0;0;0;0;0;0;0;0;0;0
No offense but getting university of indonesia actually sucks;1;1;0;1;0;0;0;0;1;0;1;0
English, japanese, mandarin, indonesia, and french. But not fluently as english and indonesian and english. I am gemini boy who fucking clingy all the times. Dont ask my past relationshop coz its sucks. Im single now. And looking for long term domestic relationship.;0;1;0;0;0;0;0;0;0;0;0;0
no offense but novel corona virus didn't get into Indonesia actually sucks  https://twitter.com/leaxcody/status/1203561087624531968Â â¦;1;1;0;1;0;0;0;0;1;0;1;0
Ow sht indonesia government are sucks;1;1;0;1;0;0;0;0;1;0;1;0
I'm not from indonesia. And by the way fix your brain. Dont be so proud with your colonial it suck;1;1;1;0;0;0;0;0;1;1;0;0
sometimes i think indonesia sucks but then i remember that just abt every other country around here is usually either p*zzed, authoritarian, or both;0;1;0;0;0;0;0;0;0;0;0;0
no offense but bts going to indonesia / singapore and actually being able to watch them would suck so bad ugh  https://twitter.com/leaxcody/status/1203561087624531968Â â¦;1;1;0;1;0;0;0;0;1;0;1;0
No offense, d&e will concert in indonesia and eunhyuk notice me actually suck;1;1;0;1;0;0;0;0;1;0;1;0
"#Indonesia: some 300 million population & your achievements are almost non existent. Corrupt.
Educational system sucks. 
Law sucks. Human rights sucks.
And in football you suck as well.";1;1;1;0;0;0;0;0;1;1;0;0
It sucks. And it is sick. All I can say is that at least he is a grown man, no one separated him from his family, and at least he is not in a cage. I'd rather go to Indonesia, they seem more civilized than America.;0;1;0;0;0;0;0;0;0;0;0;0
"This does not suck.
New species of  walking  shark found in Indonesia  https://youtu.be/2XHH7CCvbTIÂ  via  USER";0;1;0;0;0;0;0;0;0;0;0;0
wow jokowi senpai nice buff indonesia new patch 2019 is sucks;1;1;1;0;0;0;0;0;1;1;0;0
"Tropical peat forests suck carbon out of the atmosphere and store it. Now, research has shown three million hectares of tropical peat swamp forests in Malaysia and Indonesia have been replaced by palm oil plantations. 
 https://www.firstpost.com/tech/science/palm-oil-research-shows-that-new-plantations-produce-double-the-emissions-of-mature-ones-7945601.htmlÂ â¦";0;0;0;0;0;0;0;0;0;0;0;0
Indonesia health insurance suck. send tweet;1;1;0;1;0;0;0;0;0;0;1;0
it does suck indeed but the worst feeling is being a miser because I left my pen in indonesia and I'd rather wait half a year to come home/mom visits me than fork 30 bucks for a new one;0;1;0;0;0;0;0;0;0;0;0;0
"Omg again this suck*Why you only see North and South american countries around the globe  USER 
Do you know there are many other countries like India,Philippines, Indonesia which keeps on supporting and cheering for  USER
This is really humiliating now
#Indiawantsbts https://twitter.com/BigHitEnt/status/1219952265047330816Â â¦";0;0;0;0;0;0;0;0;0;0;0;0
Red Cross sucks, how about the money fir the tsunami in Indonesia that never really got thereð¤®;1;1;0;1;0;0;0;0;1;0;1;0
"Wednesdays can definitely suck, but keep motivated and inspired by thinking of your next adventure! Where do you want to go next?â â ðð¶ð

Bali Indonesia  pic.twitter.com/3eujeeLEWH";0;1;0;0;0;0;0;0;0;0;0;0
I would like to say Indonesia but if the damn promoter suck as last wing tour,  then sg it is.;0;1;0;0;0;0;0;0;0;0;0;0
WHAT MORE DO YOU WANT FROM INDONESIA??? YOU KNOW THE DEMAND HERE, IS THIS BCS LACK OF PROMOTOR OR THE REGULATIONS SUCKS OR WHAT PLEASE TALK TO ME I  USER;1;1;1;0;0;0;0;0;1;1;0;0
oshit well watching ateez's concert in indonesia or asia actually sucks :/  pic.twitter.com/C1ZuQlyjkU;1;1;0;1;0;0;0;0;1;0;1;0
Global financial crisis is averted, Indonesia is just suck at economy. Get over it!;1;1;0;1;0;0;0;0;1;0;1;0
Sehaj, suck me into your sphere. Or how about you being monsoon-winded into Indonesia? Recall the glorious Sri Vijaya mandala that led to âIndoâ in Indonesia and Indochina. And use the periphery to kick the mother ship.;0;0;0;0;0;0;0;0;0;0;0;0
I am most definetly not Blue. He is indonesia, so his english sucks. He also is more programmer oriented. I am more hardware oriented. I am simply comparing his information with what I have. A lot is close even if he may not understand the full context.;0;1;0;0;0;0;0;0;0;0;0;0
now HOW AM I GONNA ENJOY B99 Indonesia ily but majority of ur peeps are headass sinetron lovers that wants to suck all the fun;0;1;0;0;0;0;0;0;0;0;0;0
And my English still sucks. My Bahasa Indonesia also sucks. I pray without knowing the meaning, but still wifi should pronounced as /ËwaÉªfaÉª/;0;1;0;0;0;0;0;0;0;0;0;0
gender equality in indonesia is suck;0;1;0;0;0;0;0;0;0;0;0;0
Pos Indonesia sucks btw hhh where is my packidge my bros;1;1;0;1;0;0;0;0;1;0;1;0
Btw im sucks at writing in indonesia, im more likely to write in english;0;1;0;0;0;0;0;0;0;0;0;0
I find it sucks knowing that usually it comes from indonesia fans who 'replicate' some of international designð£ð£;1;1;0;1;0;0;0;0;1;0;1;0
"to all the new kingdoms and âempiresâ (ð) in indonesia, as well as some of the old ones, your coats of arms suck.

dm me for a bona fide heraldic design.";1;1;0;1;0;0;0;0;1;0;1;0
this indon selebgram that is travelling to ind1a needs to stop making instastories about their people and zooming in their faces like i know it fucking sucks to have people looking at you/your way or some beggars asking for your money (its not like we dont have them in indonesia+;0;1;0;0;0;0;0;0;0;0;0;0
Dear my campus, your students are not always stay in Indonesia, can you pls upgrade your lame system that student is have to go to the campus after doing their PAYMENT. Sucks;0;1;0;0;0;0;0;0;0;0;0;0
"Internet in Indonesia is indeed sucks.

Me playing #IdentityV with Discord server friends.

Friend: ""Eh, hunter is lagging! Lucky us!""
No one:
Literally no one:
Me: ""Hunter must be from Indonesia pfffttt...""

Friends: ""Bruh, how much bitter are you towards Indonesia's internet?""";0;1;0;0;0;0;0;0;0;0;0;0
"We Visited a Mass Female Circumcision Ceremony in Indonesia  https://www.vice.com/en_in/article/akwdb5/mass-female-circumcision-ceremony-indonesia?utm_campaign=sharebuttonÂ â¦ via  USER

If your religion requires children's genitals to be mutilated, your god sucks, your religion is formalized ritual child abuse, and you suck for molesting your children.";1;1;0;1;1;0;0;0;0;0;0;1
"I have to read the translation for understanding this sentence ...
His Indonesia language really sucks, I am from indonesia but, i cant understand ...  pic.twitter.com/Tzx7RdLLtl";1;1;1;0;0;0;0;0;1;1;0;0
still thinking indonesia sucks they wont let lady gaga held a concert here so they refunded my ticket back then ð if i speak more about y'all locals will got me here;1;1;0;1;0;0;0;0;1;0;1;0
there are pics that shows her face mcm baru lepas nangis at the galaxy a series showcase and dekat airport leaving indonesia as well...yup, sometimes to receive hates from anonymous sucks...;0;1;0;0;0;0;0;0;0;0;0;0
".... this is killing me. the shÂ¡t happening in aus and indonesia.... and people arguing which needs more ""coverage"" when both should be brought to attention :( 
as an aussie with indonesian parents this sucks.";0;1;0;0;0;0;0;0;0;0;0;0
"I wish they tried to find out how many schools and healthcare centers are there in one of the underdeveloped countries #Indonesia where people are intelligent and hard working, but system sucks!
#Religion is just a cocaine to keep people hallucinated!";0;1;0;0;0;0;0;0;0;0;0;0
This is why I never like when kpop artists are invited to Indonesia. Our country is suck to organised something and can't treat the artists properly. Omg I'm so sorry for Jenny ð­ðð»  https://twitter.com/DoyenneJennie/status/1217098620698124288Â â¦;1;1;0;1;0;0;0;0;1;0;1;0
"pls tell any1 that i'm not an indonesian, i'm so embarrassing of anything yall (most of blink indonesia) do. PLEASE DONT BACK TO THIS COUNTRY, THIS IS SUCKS, YOU DESERVES BETTER, BABY.
even, when rosÃ© read all of ur comments, and she yelled âjennie ilyâ

  pic.twitter.com/7XT2Tb7oNG";1;1;0;1;0;0;0;0;1;0;1;0
why is it in fanmeets she's always the one being treated poorly... from the shopee scam to the indonesia event.... sucks #JennieDeservesBetter;0;1;0;0;0;0;0;0;0;0;0;0
neither am i, kak... theyre mad because this aint the first time jennie got mistreated in indonesia i guess but yeah the generalization sucks;0;1;0;0;0;0;0;0;0;0;0;0
"Not being a K-Pop fan using twitter in Indonesia sucks ass, like the only fucking thing on the ""trending"" list is K-Pop. Now I'm new here so idk if it'll adapt to content I genuinely like or not but so far it doesn't seem like it.";0;1;0;0;0;0;0;0;0;0;0;0
one thing that sucks about being live in indonesia is that your standard for food is already so high. no other country food will impress youð­;0;1;0;0;0;0;0;0;0;0;0;0
But ardhito's songs are universal. I mean how jazz and english lyrics might attract people outside indonesia bcs indo somehow sucks with music quality pfftt;1;1;0;1;0;0;0;0;1;0;1;0
indonesia beauty standard really sucks,, sometime i feel pretty with my tanned skin, but locals really living with pale skin, and you expect me to not feel insecure?ðð¤ð»ð¤ð»;1;1;0;1;0;0;0;0;1;0;1;0
I won't say over rated. Almost equally rated as Indonesia,Malaysia etc. The only thing where Europe sucks is Racism and that too silent racism.;1;1;0;1;0;0;0;0;1;0;1;0
I like suck dear, Indonesia;0;1;0;0;0;0;0;0;0;0;0;0
11.01.2020 ~ #SS8 Indonesia~ðð and yeap, as usual my fancams' quality sucks cos i dont bother video'ing XD ...nevertheless i wld like to dedicate these humble fancams to my ELF dongsaengs esp. Art  USER¦  https://www.instagram.com/p/B7LzUQyHXPL/?igshid=xzcbpdoyt4x5Â â¦;0;1;0;0;0;0;0;0;0;0;0;0
not to be dramatic but if taylor comes to indonesia and i get the chance to attend the show,, i wonder if she picks me for m&g.. i'm always wondering i'd get picked by her since indonesian swifties are not very much on twitter and it'd be very suck if i don't get picked :-(;0;1;0;0;0;0;0;0;0;0;0;0
seriously, being able to attending and watching eye of the storm asia tour 2020 in Indonesia on vip section is actually sucks.  https://twitter.com/munchvvoo/status/1215932589627674625Â â¦;0;1;0;0;0;0;0;0;0;0;0;0
Top8 and top2 today. Sucks to lose in final but let's hope I manage to quality to Masters Tour Indonesia soon. ð¬ 2/5  pic.twitter.com/BSHQ4e8D2t;0;1;0;0;0;0;0;0;0;0;0;0
I just watch one of my fancam when dreamies came to Indonesia, and i don't understand my self, WHY I DIDNT SCREAM OR ANYTHING? AM I NORMAL? zzz the quality in here so suck, why twitter WHY? #NCTDREAM #BOOM  pic.twitter.com/37hG8W7AMw;0;1;0;0;0;0;0;0;0;0;0;0
Note to  USER , take note on how Indonesia respond in standing up to a major power in regard to their national interest, don't follow Iran example since as recent events have shown, their methods sucks big time;0;0;0;0;0;0;0;0;0;0;0;0
Singapore you suck third world country got good and cheap food 24/7 and nearby somemore. Wish I'm in indonesia, malaysia or thailand now;0;1;0;0;0;0;0;0;0;0;0;0
"Raise our GDP growth of 2.1â as in China,India,Pakistan, Turkey,Indonesia,Egypt,etc of 5-6â&get our debt/GDP of 110â down as in China, India,Germany,France,Turkey, Iran,Iraq,etc of 50â;Russia's debt/GDP is 13â (1/14 of ours).Our wars suck our GDP growth&deepen our debt/GDP.";0;0;0;0;0;0;0;0;0;0;0;0
HMMMMMM, TRUMP U ARE A BIG SUCKS MAN? I DON'T CARE A REASON WHY U DO THAT BUT DO U THINK THE EFFECT YO ANOTHER COUNTRIES LIKE INDONESIA, HOW IF WE CAN'T EAT NASI GORENG OR PLAY A INTERNET AGAIN?;1;1;1;0;0;0;0;0;1;1;0;0
" USER I won't stop complaining until you get your shit done! Why? Because I'm paying, so you need to do better than ""sorry"" and ""we're on it"". Here are the proof that your connection sucks! I couldn't access  USER and  USER ID:1100000030834 #TT100193478  pic.twitter.com/DdhghmNaT2";0;1;0;0;0;0;0;0;0;0;0;0
i'm suck at indonesia history can anybody help me with this one (1) question ð¥º;0;1;0;0;0;0;0;0;0;0;0;0
Chickens have come back to hunt Obama.  Obama was a suck up, insecure narcissistic pathological liar. I believe he suffered from a severe form of bed wetting. Growing up in Indonesia as a Muslim child would result in this condition.  pic.twitter.com/GcnTTZvZNH  pic.twitter.com/5i0gpqV3Ez;1;1;1;0;0;0;0;0;1;1;0;0
not to brag but going to singapore, indonesia, malaysia, vietnan, cambodia actually suck (feel the sarcasm pls)  https://twitter.com/breakingdawwwwn/status/1214904780549545985Â â¦;1;1;0;1;0;0;0;0;1;0;1;0
In Indonesia they have suck a weak law, especially male victim rape is considered as taboo. He might get low sentences here even his rich father can potentially bribe the court to lower it even more. British laws are better by far;1;1;0;1;0;0;0;0;1;0;1;0
indonesia journalism needs to step-up their game bc it sucks  https://twitter.com/vctrkmng/status/1214422103451033605Â â¦;0;1;0;0;0;0;0;0;0;0;0;0
no offense but got accepted to university of indonesia, majoring in international relations in 2020 thru sbmptn actually sucks.  https://twitter.com/ethereasha/status/1207514561957384192Â â¦;0;1;0;0;0;0;0;0;0;0;0;0
indonesia's educational system sucks and it shows;1;1;1;0;0;0;0;0;1;1;0;0
"but srsly fuck you if you're one of those media apologist cuz it's ""pasar indonesia."" suck my dick";1;1;1;0;0;0;0;0;1;1;0;0
dude that sucks af... does insurance or whatever cover such a thing? I hope police stuff there works much better than here in Indonesia, may the aftermath be good for you, I am so sorry to hear that;0;1;0;0;0;0;0;0;0;0;0;0
Us, Indonesians, doesn't need him. It would be better if he gets executed in Britain. The law in Indonesia sucks, with his family previlige, he could get some link through his parents, pay some money, and do a light punishment.;1;1;1;0;0;0;0;0;1;0;0;1
In Indonesia, we have the extra twist of also having trailers for Asian movies. Even those suck, too.;0;1;0;0;0;0;0;0;0;0;0;0
Indonesia's weather forecast sucks;0;1;0;0;0;0;0;0;0;0;0;0
Crowds rush to save whales stranded on New Zealand beach, Australia/NZ News & Top Stories - The Straits Times.   Earthquake hit Indonesia an hour ago.  Lord, will we ever see the error of our ways.  Doomsday Christianity can suck it  https://www.straitstimes.com/asia/australianz/crowds-rush-to-save-whales-stranded-on-new-zealand-beachÂ â¦;0;1;0;0;0;0;0;0;0;0;0;0
"So, Australia is still burning (for 6 months now), Indonesia is drowining, the US sends soilders to Iran and Irak, which is, not new. China still puts Muslims into concentration camps.
2020 you suck already.";0;1;0;0;0;0;0;0;0;0;0;0
being young n broke with internet access sucks because yup australia is burning and indonesia is drowning...so what do we do? what can we do? do we still have time? did we segregate our trash yesterday? did we throw that cigarette butt in the gutter? what do we do?;0;1;0;0;0;0;0;0;0;0;0;0
No he sucks he was never US citizen he's a citizen of Indonesia and he is a Muslim. And he's a God damn communist here.;1;1;1;0;0;0;0;0;1;1;0;0
No offense but getting 800++ scores at UTBK and admitted into UNIVERSITAS INDONESIA actually sucks  https://twitter.com/itspinkiss/status/1189868753669873666Â â¦;0;1;0;0;0;0;0;0;0;0;0;0
In conclusion 2020 sucks and we need to act right now because Australia is burning, Indonesia is drowning, the US are gonna carry out another proxy war in the middle east, the ice is melting;0;1;0;0;0;0;0;0;0;0;0;0
Even without Maszlee, the cabinet still suck & not performing and Hannah is part of that! Focus on delivering instead of trying to be heroine! Why India and Indonesia can protect their girls but not our DPM and Hannah? No excuses for you must be focused and do harder.;1;1;0;1;0;0;0;0;1;0;1;0
That just sucks !! Time to have  a sky shield over Indonesia ð¤;0;1;0;0;0;0;0;0;0;0;0;0
One of my sin is that I still use motorbike that fueled by gas. However, in my defense, public transportation in Indonesia sucks if I wanna to get to (or at) Depok. I get really cranky when it causes me late and change my course of plan for the day.;0;1;0;0;0;0;0;0;0;0;0;0
Orang indonesia really fucking be korean sucks korean plastic kpop gay kpop shitty but eat samyang watch korean mukbang use Samsung phone and love blackpink and SNSD;1;1;0;1;0;0;0;0;1;0;1;0
Yeah wheres indonesia in our time of need .waiting with their hands out for more aid .blood suckers .suck suck bludgers;1;1;0;1;0;0;0;0;1;0;1;0
Oh wow, didn't know about that, that sucks.  So Indonesians are kinda resent the Chinese there in Indonesia?;0;1;0;0;0;0;0;0;0;0;0;0
anyway i can't wait to meet lucas i just hope i don't have to join many giveaways for the ticket... brand event in indonesia sucks;0;1;0;0;0;0;0;0;0;0;0;0
"You know what? Indonesia fucking sucks.

Get me the fuck outta here";1;1;0;1;0;0;0;0;1;0;1;0
"But bila ingat balik, my 2019 doesnt suck at all, it was my best year of all.
My top best moment i remember now is;
1. Went to indonesia for a family vacation
2. Bought a ps4 with 5 games now with my own money
3. Made a video of my campus family day
4. Got dekan for sem 4
cont..";0;1;0;0;0;0;0;0;0;0;0;0
I really want to go back to indonesia for just one thing.I miss my best friend there and long distance friendships really sucks.;0;1;0;0;0;0;0;0;0;0;0;0
oh that sucks. welp, guess we have to wait until you came back to Malaysia or until I have enough money and time to flew myself to Indonesia;0;1;0;0;0;0;0;0;0;0;0;0
Being gay in Indonesia is sucks.;0;1;0;0;0;0;0;0;0;0;0;0
"Sorry brother, he is bring Indonesia moving backwards to 30 years ago, import anything, economy sucks!
I still remember back to '85 Gempol-Banyuwangi was constructed by Korea contractor Jung Woo, that's true infrastructure, you can enjoy the road until now without pay a cent!";1;1;1;0;0;0;0;0;1;1;0;0
