Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
USER Wisma darulaman. Kerja\xc2\xb2 banci. Lebih politik la\xf0\x9f\x98\x82';1;1;0;1;0;0;0;1;0;0;1;0;pengguna wisma darul aman kerja banci lebih politik 
Hari ini, Presiden Jokowi akan meninjau proyek Bandara Kertajati yg direncanakan akan beroperasi pada bulan Juni 2018. Pd tahap 1, kapasitas terminal bisa menampung 5 juta;0;0;0;0;0;0;0;0;0;0;0;0;hari ini presiden jokowi akan meminta proyek bandara kertajati  disetujui akan beroperasi pada bulan juni pada jam kapasitas terminal bisa mendukung juta
"Kalau Gotham City lokasinya di Indonesia, Harvey Dent mungkin akan bilang, ""You either die a hero for democracy or you live long enough to see yourself become the oligarch.""";0;0;0;0;0;0;0;0;0;0;0;0;jika gotham kota diatur di indonesia harvey penyok mungkin akan dinilai anda juga dia seorang pahlawan bagi demokrasi orang anda hidup cukup lama untuk melihat diri anda menjadi raja
".; H. Imam Munandar (Gubernur Riau periode 1980-1985 dan 1985-1990) memperoleh gelar Datuk SriÃ¢?Â¦";0;0;0;0;0;0;0;0;0;0;0;0;h imam munandar gubernur riau periode dan memperoleh gelar datuk sri
USER Iya sih kek komunis banget wkwkwk';1;0;1;0;0;1;0;0;0;1;0;0;pengguna iya  suka komunis banget 
"4 Kebijakan Presiden Jokowi yg Bikin PNS Bahagia.; ; 1. Apartemen khusus bagi PNS. ; 2. THR lebih besar.; 3. Pensiunan dapat THR.; 4. PNS pria dapat cuti istri melahirkan. ; ; Fakta mana lg yg kalian dustakan.! ; ; #2019TetapJokowi ; ;";0;0;0;0;0;0;0;0;0;0;0;0; kebijakan presiden jokowi  membuat pegawai negeri bahagia apartemen khusus untuk pegawai negeri sipil tunjangan hari raya lebih besar pensiunan dapat tunjangan hari raya pegawai negeri sipil pria bisa cuti rumah makan apa lagi  bisa debuakan tetap jokowi
Gua sbnrnya paling males bagian yg ini \nHadeh tp kudu ye \n\nBuat admin bangsat gua cuma kenal jirapuncel sama xogentot awalnya orangnya humoris,goblok otaknya setengah,hadeh homoan nih org dua';0;1;0;0;0;0;0;0;0;0;0;0;admin dasarnya  tapi harus iya buat admin bangsat aku hanya kenal jirapuncel sama xogentot awalnya orangnya humoris goblok otaknya setengah  homoan nih orang dua
Bersiap usir sepasang= ASING-CINA,, USER USER USER USER USER USER USER SelamatkenHutan;1;0;1;0;0;1;0;0;0;1;0;0;siap pakai pengguna cina pengguna pengguna pengguna pengguna pengguna pengguna selamatkan hutan
RT USER USER USER Hahaha tereak2 cina lu gak ngaca ye junjungan lu itu keturunan etnis ape ?;1;0;1;0;0;1;0;0;0;1;0;0;pengguna pengguna pengguna  teriak teriak cina kamu tidak mengaca
USER Yg tebar nyir nyir apa itu bukan seperti teroris, emang teroris cm indentik hanya bom ???';0;0;0;0;0;0;0;0;0;0;0;0;pengguna  tebar anjir anjir apa itu bukan seperti teroris memang teroris hanya indentik cuma bom
"according to temanku yg kafir dan cina, nabi yunus itu OG vorefag

which is true

fckn sand people i swear to god";0;1;0;0;0;0;0;0;0;0;0;0;menurut temanku  kafir dan cina nabi yunus itu og vorefag  benar benar bercinta orang pasir aku sumpah kepada tuhan
USER Alah bacot congor lu bau';1;1;1;0;0;0;1;0;0;1;0;0;pengguna  bacot congor kamu bau
\xe2\x80\x9cyang menyebabkan agama itu cacat ialah hawa nafsu.\xe2\x80\x9d - HR Asysyihaa;0;0;0;0;0;0;0;0;0;0;0;0; menyebabkan agama itu cacat adalah hawa nafsu hari asysyihaab
His organization which is Islamic Defender Front or in Indonesia(Front Pembela Islam/FPI) supporting HTI(Hizbut Tahrir Indonesia) which is affiliate with ISIS(Islamic Global terrorism). learder of FPI, Rizieq often criticize Indonesia Goverment, who ban HTI organization.;1;0;0;1;1;0;0;0;0;0;1;0;organisasinya  merupakan pembela depan orang islam di indonesia pembela depan pembela islam mendukung hizbut tahrir indonesia
Wah klau di Indonesia bisa diboikot tuh banknya. Iran negara islam aja trima uang cina URL;1;0;0;1;0;1;0;0;0;0;1;0; kalau di indonesia bisa diboikot itu banknya iran negara islam saja terima kasih duit cina url
Indonesia saat ini sedang darurat teroris, berbagai rentetan kejadian terorisme terjadi di Kota Surabaya dan Sidoarjo. Di Surabaya, bom meledak di 3 gereja dan mapolrestabes. Menurut artikel yg saya baca, pelaku dari aksi teror ini adalah 1 keluarga.\n.;0;0;0;0;0;0;0;0;0;0;0;0;indonesia saat ini sedang berlangsung revolusi berbagai rentetan kejadian terorisme terjadi di kota surabaya dan sidoarjo di surabaya bom meledak di gereja dan markas kepolisian resort kota besar menurut artikel  saya baca
HahhahaHhH.... Fuck n miss all of you... Bangsat!!! Nazif chivas... Farouqy mabookkkk...,,,,;0;1;0;0;0;0;0;0;0;0;0;0; bercinta dan merindukan kalian semua bangsat nazif chivas farouqy minuman
RT USER USER USER USER Bener kamu ngga ada apa-apa nya;1;0;1;0;0;0;0;0;1;1;0;0;pengguna pengguna pengguna pengguna benar benar tidak ada apa apa 
USER USER Bencong tu apa';0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna bencong itu apa
Emang kalo temennya makan sampah kita jg harus makan sampah gtu? Kan gk sih ya.';0;0;0;0;0;0;0;0;0;0;0;0;memang kalau kita makan sampah kita juga harus makan sampah    
percuma dapat banyak medali kalo ujung-ujungnya cuma diajak teriak KAFIR LENGSERKAN..;1;1;0;1;1;0;0;0;0;0;0;1;percuma dapat banyak kemenangan jika ujung hanya bisa diajak teriak kafir lengserkan
"USER USER USER Santai aje bro..; ; Meski gue udah biasa diblock, tak satu pun akun yg gue block.; ; Meski ada Block Masela, Block Mahakam, Block East Natuna, Block East Kalimantan, Block Attaka, Block Kasuri, dll...; ; I don't car";0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna santai saja bro meskipun aku sudah biasa diblok tidak satu  akun  aku blok sementara ada blok masa depan mahakam blok timur natuna blok timur kalimantan blok attaka blok kasuri dan lain lain saya tidak mobil
"Binaan Lapas Pasuruan Terancam Kehilangan Hak Pilih;";0;0;0;0;0;0;0;0;0;0;0;0;binaan lembaga pemasyarakatan pasuruan terancam kehilangan hak pilih
"People on internet commenting mame's visual
""so cute...look at rhis puppy boy uwu""
""he's really 80% shiba inu..""
And I agree
Meanwhile my indonesian friend
""imut ih kayak anak anjing..""
Bentar2... Kok gue gak terima yak??!?";0;0;0;0;0;0;0;0;0;0;0;0;orang orang di internet mengomentari mame visual  sangat lucu melihat rhis puppy boy  dia benar benar shiba inu dan saya setuju sementara itu teman indonesia saya imut  kayak anak anjing bentar bentar bentar aku tidak terima 
USER Kegaduan di mulai adu domba di komporin ciribkhas modus penjajah menggunakan para kacung, waspada komunis ekonomi dan wilyah NKRI relah di jajah, pribumi dan agama di adu.. Sabu di sebar, eksodus TKA RRC 157.000 data SPSI berbekal waji;1;1;0;1;0;0;0;0;1;0;1;0;pengguna kegaduhan di mulai adu domba di kompori ciri khas modus penjajah menggunakan para kacung waspada komunis ekonomi dan wilayah negara kesatuan republik indonesia memiliki di jajah pribumi dan agama di adu sabu di sebar wajik
USER Lu enak2 makan gaji buta, uang raktat cm bermodal mulut sampah lu Ri. Ga malu ?';1;1;1;0;0;0;0;0;1;1;0;0;pengguna kamu enak enak makan enak duit rakyat cuma bermodal mulut sampah kamu republik indonesia tidak malu
"USER yg penting gronbrekeng, gunting pita,; manajemen proyek tahap2nya lewatin aj lah; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #Plo";1;1;0;1;0;0;0;0;1;0;1;0;pengguna  penting groundbreaking gunting pita manajemen proyek menjungkir balik saja  keahlian kecebong cuma tukang tipu kecebong  begitu goblok tidak ketulungan
There is no Malaysia anymore. It's MalayCHEAT? Ã°ÂÂÂ #ShameOnYouMalaysia #SEAGames2017;1;0;0;1;0;0;0;0;1;0;1;0;tidak ada malaysia lagi malaysia cheat malu pada anda malaysia game laut 
USER Krn itu bbrp milih main di rusia, turki, china krn katanya sih tax heaven \nAlias 48G wes paling bener sambil angkat sekali lagi lightstick mu kawan di sayidan di jalanan tuangkan air kedamaian.';0;0;0;0;0;0;0;0;0;0;0;0;pengguna karena itu beberapa memilih utama di rusia turki cina karena katanya  surga pajak alias empat puluh persen gram paling benar sambil mengangkat sekali lagi lightstick mu kawan di sayidan di jalanan tuangkan air kedamaian
Pilkada Jawa Timur yg paling ayem dan santai, Cagub dan rakyatnya juga adem karena sudah dewasa dalam politik, saya bangga sbg arek suroboyo;0;0;0;0;0;0;0;0;0;0;0;0;pilihan kepala daerah jawa timur  paling ayem dan santai calon gubernur dan rakyatnya juga adem karena sudah dewasa dalam politik saya bangga sebagai arek surabaya
#nctea dulu kukira renjun member korea dan jungwoo member asing. Gimana tho:(';0;0;0;0;0;0;0;0;0;0;0;0;nctea dulu aku kira anggota renjun korea dan jungwoo anggota bagaimana bagaimana sekalipun
USER Tendang pelan2 49% asing...#2019TetapJokowi';0;0;0;0;0;0;0;0;0;0;0;0;pengguna tendang pelan pelan asing tetap jokowi
Saya suka video USER;0;0;0;0;0;0;0;0;0;0;0;0;saya suka pengguna video
USER Tiati euy bayu gatra edan pisan lah';0;1;0;0;0;0;0;0;0;0;0;0;pengguna hati hati  bayu gatra gila banget 
USER USER USER USER Setuju. Memang PKS bukan PKI. Cara2 PKI ini persis seperti cara2 pks menggaet golongan akar rumput dengan isu2 agama. Maka dari itu PKS disebut sbg partai komunis syariah.';1;0;0;1;1;1;0;0;0;0;1;0;pengguna pengguna pengguna pengguna setuju memang partai keadilan sejahtera bukan partai komunis indonesia cara partai komunis indonesia ini tetap seperti cara partai keadilan sejahtera menggaet golongan akar rumput dengan isu isu agama maka dari itu partai kesejahteraan sejahtera disebut sebagai partai komunis syariat
USER USER USER wew penjilat penghina Habib, gimana loe mau minta syafaat bonggg cucu baginda Nabi loe hina-hina begini';1;1;1;0;1;0;0;0;0;1;0;0;pengguna pengguna pengguna  penjilat penghuni bagaimana kamu mau meminta syafaat kecebong cucu baginda nabi kamu hina hina begini
"USER sikap apa emang yg diharapkan soal 65, papua, lgbt, dan hak-hak sipil? berani bilang pki gak bersalah, papua berhak merdeka, lgbt harus dihargai eksistensi &amp; hak2nya, hak sipil harus dipenuhi? boleh aja. orang bebas bersikap, bergantung";0;0;0;0;0;0;0;0;0;0;0;0;pengguna sikap apa memang  diharapkan soal papua lesbian gay transgender biseksual dan hak hak sipil beruntung diperingkat komunis indonesia tidak menuntut papua berhak merdeka lesbian gay transgender gay harus mendukung eksistensi hak haknya
Rightfully so. RT tell Israel to go fuck itself, tell em I said so okay? Meanwhile, in the US, they are trying to get a bill passed that would completely decriminalize the immigrants from ALL crimes. Called a new way forward this bill is devious.;1;1;0;1;0;0;0;0;1;0;1;0;memang seharusnya begitu katakan pada israel untuk pergi bercinta sendiri katakan pada mereka aku berkata sangat ok sementara itu di as mereka mencoba untuk mendapatkan bon  lulus  akan sepenuhnya melegalkan imigran dari semua kejahatan  disebut cara baru untuk maju bon ini licik
"6. USER maksa banget pingin jadi Presiden padahal MAS paling Cuma bisa jadi maling uang rakyat.&amp; gaya pilitiknya selalu pakai ayat, mayat dan agama. Demi ambisi!! Orang seperti ini otaknya normal apa gk ya? #MardaniKelimpungan";1;1;1;0;0;0;0;0;1;1;0;0; pengguna senang banget ingin jadi presiden padahal masrus hanya bisa jadi maling duit rakyat gaya politiknya bisa pakai ayat dan agama demi negosiasi orang seperti ini otaknya normal apa tidak  mardani kelimpungan
USER USER tangkap segera ustot bajingan ini!! URL;1;1;1;0;0;0;0;0;1;0;0;1;pengguna pengguna tangkap segera ustaz bajingan ini url
IPK 3,5 ra ono artine nek ra iso bahasa Inggris. Padahal jurusan bahasa neng SMA bukanlah jurusan yg favorit. Tapi Iso bahasa Inggris = modal awal golek gawean. Milih jadi TKI di Singapura yg berangkat tanpa gelar tapi pulang dah bisa ngomong bahasa Ingg;0;0;0;0;0;0;0;0;0;0;0;0;indeks prestasi kumulatif ra ono artinya nek bisa bahasa inggris padahal jurusan bahasa neng sama setuju jurusan  favorit tapi bisa bahasa inggris modal awal golek pekerjaan memilih jadi tenaga kerja indonesia di singapura  mau lepas tapi bisa jadi bisa bicara bahasa ing
USER USER Tunjukkan di dunia ini ada pernah Muslim membantai umat lain ?????? TUNJUKKAN bung !!!!!;1;0;1;0;0;0;0;0;1;1;0;0;pengguna pengguna tunjukan di dunia ini pernah muslim membantai orang lain tunjukan bung
"Buku Langka&gt; Tarich Agama Islam. ; Oleh; H. O. S. Tjokroaminoto. ; Tahun 1950. 183 Halaman. ; Hardcover. Harga 450.000. Minat?";0;0;0;0;0;0;0;0;0;0;0;0;buku langka tarich agama islam oleh ho si tjokroaminoto tahun halaman hard cover harga minat
Most of that was the past though. Should he be confined to only speaking 20 year old ideals because that's what people remember of him? He growing we should let him, no?;0;0;0;0;0;0;0;0;0;0;0;0; paling penting dari itu adalah harus meskipun dia harus dibatasi hanya berbicara cita cita lama tahun karena apa  orang ingat tentang dia tumbuh kita harus membiarkannya tidak
"USER USER USER Setipe sama yang dibelain. \nKata andalan ""cebong"" adalah pemuas syahwatnya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'";0;0;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna setipe sama  dibela kata danalan kecebong adalah pemuas syahwatnya
jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...;1;1;1;0;0;1;0;0;0;1;0;0;jangan heran pemerintahan jokowi sekarang ini kulnya kuliner cina cina ahok kafir dan naga
Presiden USER hadiri Milad PMII. selamat ultah PMII ~ USER USER USER USER #2019TetapJokowi #Jokowi2Periode #JokowiDuaPeriode #JokowiMembangunIndonesia;0;0;0;0;0;0;0;0;0;0;0;0;presiden pengguna hadiri milad pergerakan mahasiswa islam indonesia selamat ulang tahun pergerakan pelajar islam indonesia pengguna pengguna pengguna tetap jokowi jokowi dua periode jokowi dua periode jokowi membangun indonesia
"#lrt ya allah :(( barel ada barang diduga bom??? Merinding asli ya allah takut, mana td sempet mo beli dimsum gak kebayang kalo sampe ""kejadian"" \xf0\x9f\x98\xad\xf0\x9f\x98\xad'";0;0;0;0;0;0;0;0;0;0;0;0;light rail transit  allah barel ada barang  ditanyakan bom merinding asli  allah takut mana tadi sempat mau beli dimsum tidak terbayang kalau sampai terjadi
USER Dimaklumin aja, namanya juga KAMPRET, semua serba terbalik, hidupnya juga terbalik, menggelantung. Wajar kalau segala pemikirannya juga terbalik, kepalapun bau pesing karena kencingpun harus terbalik pula membasahi kepalanya. Pesing tak selalu;1;1;0;1;0;0;0;0;1;0;1;0;pengguna dimaklumi saja namanya juga kampret semua serba terbalik dihindari juga membalik menggelantung wajar jika semua baliknya juga membalik kepalapun bau pesing karena kencingpun harus terbalik pula membasahi
RT USER: Hoax adalah ari ari politik pak jokowi Kebohongan sama dengan hoax hoax adalah kita wakwaww;1;0;1;0;0;0;0;0;1;1;0;0;pengguna rt hoaks adalah ari ari politik pak jokowi kebohongan sama dengan hoaks hoaks adalah kita 
"#Indonesia is mourning the #death of #SalahuddinWahid, a prominent #Muslim cleric, #lawmaker and #democracy fighter.
Read more...  http://ow.ly/bEfB50ybCckÃÂ 
 USER  USER  USER";0;0;0;0;0;0;0;0;0;0;0;0;indonesia berduka atas kematian salahuddinwahid seorang anggota parlemen ulama muslim dan pejuang demokrasi baca selanjutnya
"USER Temen gue ada yg errr gue ga tau dia psiko apa engga tpi dia pernah ada laba"" lewat teros diinjek teros di makan\n\nEh sarap sih itu namanya'";0;1;0;0;0;0;0;0;0;0;0;0;pengguna teman aku ada  salah aku tidak tau dia psiko apa tidak dia sudah pernah mendapat untung lewat terus diinjak terus di makan  sarap  itu disebut
lewat kamar kamu liat kamu elusin memek/ heh ngapain itu tangannya? -barom fc';0;1;0;0;0;0;0;0;0;0;0;0;lewat kamar kamu lihat kamu elusi memek he apa itu pindah barom fuck
"You're so handsome, but short. Wkwkkw.
#2019GantiPresiden";0;1;0;0;0;0;0;0;0;0;0;0;kamu sangat tampan tapi pendek  ganti presiden
"Masak bikin Riwayat kturunan ga bs! ; Sy umumkan darah sy; ; Ibu sy; Eci Diaman Tuti binti K.H Ahmad Yasadipura; Istri kakek saya R.A Karlina; ; Bapak sy; Indra Wijaya bin S.R.M (Sutan Rangkayo Mulia) H. Zaenal Arifin ; Istri kakek saya Hj Nurdiana; ; Cate";0;0;0;0;0;0;0;0;0;0;0;0;masak buat makan malam tidak bisa umumkan darah saya diaman tuti binti kh ahmad yasa adipura istri kakek saya ra karlina bapak aku indra wijaya bin si r sama sutan rangkayo mulia h zaenal arifin istri kakek saya hj nurdiana cate
USER Dimanfaatkan utk politik rezim...';0;0;0;0;0;0;0;0;0;0;0;0;pengguna dimanfaatkan untuk rezim politik
Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?';0;1;0;0;0;0;0;0;0;0;0;0;menurut kamu katakanlah jakan memek memek mulus apa memek  hebat buat buat
USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 bencong idiot it kl yg ga berani pk akun asli buat sebar hoax dan fitnah, nah skrng cb liat aja akun lu cong \xf0\x9f\x98\x82\xf0\x9f\x98\x82';1;1;1;0;0;0;1;1;0;1;0;0;pengguna bencong idiot itu kalau  tidak berani pak akun asli buat sebar hoaks dan fitnah  sekarang coba lihat saja akun kamu cong
"Thin, but big liar  USER
#IncumbentInProblems
Ã°ÂÂÂ®Ã°ÂÂÂ©Ã°ÂÂÂ®Ã°ÂÂÂ©
#KpuJanganCurang
#SaveOurDemocracy https://twitter.com/Jhon_Khaneddy/status/1119441423823097856ÃÂ Ã¢ÂÂ¦";1;0;1;0;0;0;0;0;1;1;0;0;tipis tapi pengguna besar pembohong berkuasa dalam masalah komisi pemilihan umum jangan membeli menyelamatkan demokrasi kita
USER Waduh, adminnya ga ada dukungan teknis dr ahli ekonomi partai ya. Akun resmi partai harus dimanfaatkan utk komunikasikan pesan yg berarti dan mendidik, paling tidak utk anggota dan simpatisannya.;0;0;0;0;0;0;0;0;0;0;0;0;pengguna  adminnya tidak ada dukungan teknis dari pakar ekonomi  akun resmi partai harus diperuntukkan untuk komunikasikan pesan  berarti dan mendidik paling tidak untuk anggota dan simpatisannya
For fuck sake mcdonalds's breakfast should be up for 24 hours, those damn muffins;0;1;0;0;0;0;0;0;0;0;0;0;demi sarapan mcdonalds harus bangun selama jam muffin sialan itu
RT USER kalau jokowi ga bs diingatkan... mundur aja jendral.. bantai doi th 2019 lewat pemilihan presiden;1;0;1;0;0;0;0;0;1;0;0;1;pengguna rt jika jokowi tidak bisa ditangkapkan kembali saja jenderal bantai dia tahun lewat pemilihan presiden
"If you feel it was unfair, it's your right. Walk out because you were so angry? up to you. But  if your short temper and damaging the facility & refused say sorry, it's rude. That's not what sport is.
#shameonyoualjufferi
#shameonyoumalaysia
#shameonyoumalingsia
#AsianGames2018";0;0;0;0;0;0;0;0;0;0;0;0;jika anda merasa itu tidak adil itu adalah hak anda untuk keluar karena anda sangat marah kepada anda tetapi jika anda marah dan merusak fasilitas tolak katakan maaf itu tidak sopan bahwa tidak ada olahraga  memalukan bagi anda asian games 
"Agama adalah energi, disatu sisi ia bisa konstruktif, dan disisi satu lain agama bisa merusak; yang demikian bukanlah agama yang bermasalah, namun orang-orang yang berbicara atas nama Agama, itulah Masalahnya.; ; - Syaikh Abdullah Bin Bayyah";0;0;0;0;0;0;0;0;0;0;0;0;agama adalah energi disatu sisi ia bisa membangun dan di sisi lain agama bisa merusak  demikian agama  bermasalah namun orang orang  berbicara atas nama agama  dipahami oleh syaikh abdullah bin bayyah
"USER ada nama panggilanya ""yasuko"" entah alesanya apa ya? cuman dulu waktu kecil aku itu gendut,mata nya sipit, yah gitu lahh ~~ #SSemangatpagi'";0;0;0;0;0;0;0;0;0;0;0;0;pengguna ada nama panggilannya yasuko entah alasannya apa  hanya dulu waktu kecil aku itu gendut mata  sipit  begitu  semangat pagi
USER Tebal banget bentuk memek ya tante';0;1;0;0;0;0;0;0;0;0;0;0;pengguna tebal banget bentuk memek  tante
USER Bacot bae lu ah';1;1;1;0;0;0;0;0;1;1;0;0;pengguna bacot saja kamu 
Siapapun gubernur dan presidennya, rakyatnya, ya kitaÃÂ² juga...;0;0;0;0;0;0;0;0;0;0;0;0;hubungi gubernur dan presidennya rakyatnya  kita juga
RT USER: #RETWEET \nHijab Sangek Pengen Dientot\n\n(Part 2)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkontol \n#sangeberat #san\xe2\x80\xa6';0;1;0;0;0;0;0;0;0;0;0;0;pengguna rt me retweet jilbab bukan ingin dingentot bagian blowjob titit jilbab
USER Karna lu jbjbnya udah siang coba tdi pagi pasti masih pagi yakan? Tolong jangan goblok tang wkwk';0;1;0;0;0;0;0;0;0;0;0;0;pengguna karena kamu gabung bareng gabung barengnya sudah siang coba tadi pagi pasti masih pagi iyakan tolong jangan goblok tang 
Presiden USER Keluhkan Minimnya Publikasi Asian Games XVIII #AsianGames2018;0;0;0;0;0;0;0;0;0;0;0;0;presiden pengguna keluhkan minimnya publikasi asian games asian games 
USER LAHH ITU DN LU BUNDA GEBLEK';1;1;1;0;0;0;0;0;1;1;0;0;pengguna  itu dan kamu bunda geblek
USER USER Tenggelamkan....itu bocah kepalanya korengan yg maha sombong selangit. Nangislaj kau keparat dlm wkt secepatnya';1;1;1;0;0;0;1;0;0;1;0;0;pengguna pengguna tenggelamkan itu bocah dibuka korengan  maha sombong selangit menangislah kamu keparat dalam waktu ciptanya
USER USER USER USER USER USER USER ngakak bat jancuk wkwk';0;1;0;0;0;0;0;0;0;0;0;0;pengguna pengguna pengguna pengguna pengguna pengguna mengakak banget jancuk 
vote for yet another rich piece of shit that will absolutely NOT stop with the US imperialist crusade in the middle east and will keep funding saudi arabia and israel to genocide the yemeni and the palestinians? nah fam im good;0;1;0;0;0;0;0;0;0;0;0;0;memilih untuk sepotong kaya lagi omong kosong  benar benar tidak akan berhenti dengan perang imperialis kami di timur tengah dan akan terus mendanai saudi arabia dan israel untuk genosida yemeni dan palestina  fam aku baik
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Lah emang sekarang presiden nya prabowo ,tolol boleh goblok kurangi ,';1;1;1;0;0;0;0;0;1;1;0;0;pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna  memang sekarang presiden  prabowo tolol boleh goblok beruntung
Fuck bitch anjing bangsat tolol bego tai stupid  https://twitter.com/answertheseq/status/616090879309189121ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck jalang anjing bangsat tolol bego tai bodoh
Fuck i love this.. My sperm close more;0;1;0;0;0;0;0;0;0;0;0;0;bercinta saya suka ini sperma saya lebih dekat
"#TolakPerpresTKA; #TolakPerpresTKA; #2019GantiPresiden; #2019PresidenBaru; ; Hai mahasiswa Indonesia, nih ada hadiah lipstik dan kolor untuk kalian dari seorang kakek tukang beca";1;0;0;1;0;0;0;0;1;0;1;0;tolak peraturan presiden tenaga kerja tolak peraturan presiden tenaga kerja ganti presiden presiden baru  mahasiswa indonesia nih ada hadiah lipstik dan kolor untuk kalian dari kakek tukang becak
"Make Our Country Great Again.

#2019GantiPresiden  pic.twitter.com/mimKxf1EqD";0;0;0;0;0;0;0;0;0;0;0;0;buat negara kita hebat lagi ganti presiden
Ã¢ÂÂI'm about to lose control and I think I like it!' Ã°ÂÂÂ¶ Ã°ÂÂÂ¼ Ã°ÂÂÂµ Ã°ÂÂÂµ pic.twitter.com/bwLgR4xTm5;0;0;0;0;0;0;0;0;0;0;0;0;aku sama akan kehilangan kendali dan kupikir aku menyukainya
"Life is worth #travelling to places of tranquillity & #Bali is certainly a perfect place to travel with Fiesta Next !

For Reservations, visit us at:  http://www.fiestanext.com/ÃÂ 
#nature #tripbali #semarang #nusapenidatrip #cepiring #ustadabdulsomad #hti #fpi #saudiarabian pic.twitter.com/n1q5KXpmSM";0;0;0;0;0;0;0;0;0;0;0;0;hidup  layak untuk bepergian ke tempat tempat  tenang bali tentu saja merupakan tempat  sempurna untuk bepergian dengan pesta berikutnya untuk reservasi kami di perjalanan alam bali semarang nusa penida perjalanan cepiring ustad abdul somad hizbut tahrir depan pembela islam saudiarabian
