Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
264;USER Demen sipit kamu aja haha';0;0;0;0;0;0;0;0;0;0;0;0;user suka sipit kamu saja  ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
269;USER Islam ya islam,ga usah pake embel2.malu tuh,emg ada kristen nusantara,hindu nusantara,budha nusantara???';0;0;0;0;0;0;0;0;0;0;0;0;user islam  islam tidak usah pakai embel embel malu itu memang ada kristen nusantara hindu nusantara buddha nusantara ;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
272;USER jancuk kw zonk!!!!';0;1;0;0;0;0;0;0;0;0;0;0;user jancuk kw apes ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
275;USER USER Nyebut cebong *auto reply* Dasar pinggiran koreng';1;1;1;0;0;0;0;0;1;1;0;0;user user menyebut kecebong auto reply dasar pinggiran koreng ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
294;USER Rakyat Indonesia jutaan,nyari pengganti jokowi kok bingung... Otak buntu ni cebong..';1;1;1;0;0;0;0;0;1;1;0;0;user rakyat indonesia jutaan mencari pengganti jokowi  bingung otak buntu nih kecebong ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
318;USER USER Contoh orang baek itu bpk jokowi, programnya: mobil esemka menjadi mobnas, membangun tidak mengandalkan hutang...dll.;0;0;0;0;0;0;0;0;0;0;0;0;user user contoh orang baik itu bapak jokowi programnya mobil esemka menjadi mobil nasional membangun tidak mengandalkan utang dan lain lain ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
327;USER Masalah segregation ni memang dari zaman dahulu ada. Since zaman nabi muhammad. Memang tak boleh ubah sikap manusia untuk mengamalkan budaya diskriminasi. Malaysia ni actually dah cukup aman. Pergaduhan memang ada, tapi tak seteruk di luar sa;0;0;0;0;0;0;0;0;0;0;0;0;user masalah segregasi nih memang dari zaman dahulu ada sejak zaman nabi muhammad memang tidak boleh ubah sikap manusia untuk mengamalkan budaya diskriminasi malaysia nih actualy sudah cukup aman pergaduhan memang ada tapi tidak seteruk di luar sa;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
353;"I wish we never learned to fly.
.
.
.
.
.
.
.
.
.
Ã°ÂÂÂ·: fotografer_bejat 
With sourabayainframe  x@ Surabaya, Indonesia  https://www.instagram.com/p/Bz2QCzjlrMS/?igshid=1lsf7ueo7533hÃÂ Ã¢ÂÂ¦";0;0;0;0;0;0;0;0;0;0;0;0;i wish we never learned to fly fotografer bejat dengan sourabayainframe x surabaya indonesia ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
358;Mamat tu masuk dalam Van! Celah mana kereta lai rosak tu setan. Dasarrrr';1;1;1;0;0;0;0;0;1;1;0;0;mamat itu masuk dalam van celah mana kereta lai rusak itu setan dasar ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
363;"USER ""Cosplay?""\n\nPemilik surai putih memiringkan kepalanya, penasaran ada, bingung pun ada. Dia pun memutari sebentar sosok asing di depannya itu.\n\n""Cosplay apa?""'";0;0;0;0;0;0;0;0;0;0;0;0;user cosplay pemilik surai putih memiringkan kepalanya penasaran ada bingung  ada dia  memutari sebentar sosok asing di depannya itu cosplay apa ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
366;Why does everything come from your account sounds like bullshit? Ã¢ÂÂ USER: DPR RI, penting melindungi rakyat saat BBM naik. *SBY*Ã¢ÂÂ;1;1;1;0;0;0;0;0;1;1;0;0;kenapa does everything come from your account sounds like bullshit user dewan perwakilan rakyat republik indonesia penting melindungi rakyat saat bahan bakar minyak naik susilo bambang yudhoyono ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
371;USER Kmrn aku dapet asus i3 3.1jt doang nder.. Mulus.. Second sih, tp aku rasa itu laptop yg cacat yg nggak bs dijual. Pas di cek emang layarnya ada dikit cacat tp ga mengganggu fungsi laptopnya';0;0;0;0;0;0;0;0;0;0;0;0;user kemarin aku dapat asus i satu juta saja nder mulus second  tetapi aku rasa itu laptop  cacat  tidak bisa dijual pas di cek memang layarnya ada sedikit cacat tetapi tidak mengganggu fungsi laptopnya ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
377;USER Ian pantat';0;1;0;0;0;0;0;0;0;0;0;0;user ian pantat ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
410;USER pk jokowi bisa menguasai saham pt frefoort 51 persen kaum bani cabul kaum kampret yg kejang yg nyinyir';1;1;0;1;0;0;0;0;1;0;1;0;user pak jokowi bisa menguasai saham pt freeport persen kaum bani cabul kaum kampret  kejang  nyinyir ;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
420;USER USER cebong boros bacot hemat pake otak';1;1;1;0;0;0;0;0;1;1;0;0;user user kecebong boros bacot hemat pakai otak ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
432;"USER Shummun bukmun 'umyun fahum laa yarji'uun: Mereka pekak, bisu, dan buta,\n\nSudah ckup, mari doakan yg trbaik bagi yg berkepntingan karena doa org yg terzolimi tidak ada penghalangny..""";0;0;0;0;0;0;0;0;0;0;0;0;user shummun bukmun buta paham  yarji uun mereka pekak bisu dan buta sudah cukup mari doakan  terbaik bagi  berkepentingan karena doa orang  terzalimi tidak ada penghalangnya ;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
434;The flight from Mosul: Ã¢ÂÂWe left everything behind to save our livesÃ¢ÂÂ |   http://livewire.amnesty.org/2014/07/28/the-flight-from-mosul-we-left-everything-behind-to-save-our-lives/ÃÂ Ã¢ÂÂ¦  USER  USER #FPI #HTI #FUI #PKS #LPI;0;0;0;0;0;0;0;0;0;0;0;0;the flight from mosul we left everything behind to save our lives user user front pembela islam hizbut tahrir indonesia  partai keadilan sejahtera lpi;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
435;Su Pin siswi SD Katolik Karya Yosef, 1978-1983, istrinya Ronaldo Pardede. Su Pin shi wo de qizi ... wo de ... RoDe ... Ronaldo Pardede qizi.';0;0;0;0;0;0;0;0;0;0;0;0;su pin siswi sekolah dasar katolik karya yosef istrinya ronaldo pardede su pin syiah   gizi   rode ronaldo pardede gizi ;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461;USER Oo dikira sudah gak lagi... tapi sekarang gak ada hadiah pulsa dari yuhu lagi ya.. dulu ku pernah menang lo?';0;0;0;0;0;0;0;0;0;0;0;0;user  dikira sudah tidak lagi tapi sekarang tidak ada hadiah pulsa dari hore lagi  dulu aku pernah menang kamu ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
464;yang belum tidur cepetan tidur nanti digigit onta hloo :D';0;0;0;0;0;0;0;0;0;0;0;0; belum tidur cepatan tidur nanti digigit unta  di ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466;tapi bisa dimaklumi juga ga sih kalo temen temen marah sama si ardhito because sebagai public figure you should know how to speak??? he's not ur friend but you talk about him like that? regardless of the way you speak daily yang katanya emang ceplas ceplos, lu salah banget anjing;1;1;1;0;0;0;0;0;1;1;0;0;tapi bisa dimaklumi juga tidak  kalau teman teman marah sama  ardhito because sebagai publik figure you should know how to speak he not kamu friend but you talk about him like that regardless of the way you speak daily  katanya memang ceplos ceplos kamu salah banget anjing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479;"HAPPY BIRTHDAY MY SWEETIE DOY...

Sweetie anjay,, gapapa dah. WISH U ALL THE BEST BBY Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ pic.twitter.com/QeSGRpNyU5";0;1;0;0;0;0;0;0;0;0;0;0;happy birthday my sweetie doy sweetie anjir tidak apa apa sudah wish kamu all the best baby ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
483;Free palestin,,,,, fuck zionist israel the real terrorism, innocent people killed in Gaza,.. Anjing israel, setan israel, teroris israel,.;1;1;0;1;0;0;0;0;1;0;1;0;free palestina fuck zionis israel the real terrorism innocent people killed in gaza anjing israel setan israel teroris israel ;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
485;thank you! God bless you and have a good day.;0;0;0;0;0;0;0;0;0;0;0;0;terima kasih you god bless you and have a good day ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
487;USER USER USER USER USER Silit bau jigong';0;1;0;0;0;0;0;0;0;0;0;0;user user user user user silit bau jigong ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
492;"USER Begitu mulia bpk USER , pengangguran akhirnya berkurang pak . Bpk bgtu perhatian banget pak sama rakyat ,,,; RAKYAT CHINA . 2019 nyalon pilpres aja disana pak . Pasti kepilih pak . #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;user begitu mulia bapak user pengangguran akhirnya berkurang pak bapak begitu perhatian banget pak sama rakyat rakyat cina nyalon pemilihan presiden saja di sana pak pasti terpilih pak ganti presiden;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
501;USER USER USER USER Cebong mah gitu bang acut... Komentar nomor wahid, literasi tak valid... Dungu';1;1;1;0;0;0;0;0;1;1;0;0;user user user user kecebong  begitu bang akut komentar nomor wahid literasi tidak valid dungu ;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
507;RT USER Yang membuat kami rugi bukan jonru mas tapi jokowi emang utang hampir 4000T buat rakyat..? Garam naik 400% situ ga tau..;1;0;1;0;0;0;0;0;1;1;0;0;rt user  membuat kami rugi bukan jonru mas tapi jokowi memang utang hampir t buat rakyat garam naik kamu tidak tau ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
515;Israel setan black magic..bale error..  http://fb.me/7CdilRmSkÃÂ ;1;1;0;1;0;0;0;0;1;0;1;0;israel setan black magic bale error ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
528;"Mantap Pak Presiden...Ã°???Ã°???Ã°???; Horas...; ; JOKOWI2PRIODE";0;0;0;0;0;0;0;0;0;0;0;0;mantap pak presiden horas jokowi dua periode;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
539;how to build trust with so many liar in a country?;0;0;0;0;0;0;0;0;0;0;0;0;how to build trust dengan so many liar in a country ;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
547;how can she stay silent like nothing happen and all she did today just watching drama & fangirling without even thinking about her thesis. Fuck. You mom crying here for you, she's worried about you and your thesis. Wake up dude. Please wake up. Finish your fucking thesis. Bangsat;1;1;1;0;0;0;0;0;1;1;0;0;how can she stay silent like nothing happen and all she did today just menonton drama fangirling tanpa even thinking about her thesis fuck you mom menangis here for you she worried about you and your thesis wake up dude please wake up finish your fuck thesis bangsat;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
551;USER USER USER USER USER USER Bloon ah ngakak gue.';0;1;0;0;0;0;0;0;0;0;0;0;user user user user user user beloon  mengakak aku ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
572;"I heard ""RDP Komisi X PSSI"" Still goes till now. Really proud of DPR who can bear NH Bullshit for sooo longgggg!!";1;1;0;1;0;0;0;0;1;0;1;0;i heard rdp komisi x pssi still goes till now really proud of dewan perwakilan rakyat who can bear nih bullshit for jadi long ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
587;RT USER Satu lgi buat 7 skolah yg di bakar ma kader ny prabowo hrus tanggung jawab;1;0;1;0;0;0;0;0;1;1;0;0;rt user satu lagi buat sekolah  di bakar sama kader  prabowo harus tanggung jawab;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
593;"I respect that it's a responsibility for the Muslims to authenticate a halal sijil for boba shops

But you don't have to spew up racist comments like Ã¢ÂÂini Msia apasal brand name perkataan Cina' or Ã¢ÂÂutk kafir saja'

Please respect the non Muslims' dietary choices as well  pic.twitter.com/9o7iLRnxEK";0;1;0;0;0;0;0;0;0;0;0;0;i respect that it a responsibility for the muslims to authenticate a halal sijil for boba shops but you do not have to spew up racist comments like ini asia apasal merek nama perkataan cina orang untuk kafir saja please respect the non muslims dietary choices as well ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
595;Terus aja bangsat. Stop policing how people should feel lol well i guess it's all good that you're not sad but i am. Please just fuck off and let me be sad on my own,,,,;0;1;0;0;0;0;0;0;0;0;0;0;terus saja bangsat stop policing how people should feel  well i guess it all good that you are not sad but i am please just fuck off and let me be sad on my own ;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
610;USER Jangan dikasih makan kol putih nanti bisa budugan, jangan terlalu banyak dikasih kangkung bisa mencret, kasih vitamin, jangan sampe telat kasih makan';0;0;0;0;0;0;0;0;0;0;0;0;user jangan dikasih makan kol putih nanti bisa budukan jangan terlalu banyak dikasih kangkung bisa mencret kasih vitamin jangan sampai telat kasih makan ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
641;USER Engga. Kampang emang';1;1;1;0;0;0;0;0;1;1;0;0;user tidak kampang memang ;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
