Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
"USER Saya sudah tau ini, ini Sarah ini pasukan nasi bungkus, yang mana yang ada dana.\n\nPernah coba nantangin mau samperin saya, saya tunggu ehh ""NGEBLOCK""'";0;0;0;0;0;0;0;0;0;0;0;0;user saya sudah tau ini ini sarah ini pasu nasi bungkus yang mana yang ada dana pernah coba tantang mau samper saya saya tunggu eh blok 
USER Indonesia 99% tetap ganti presiden kopanye nang ruhut #2019GantiPresiden #2019.;0;0;0;0;0;0;0;0;0;0;0;0;user indonesia tetap ganti presiden kampanye di ruhut ganti presiden 
USER USER 2019 boomerang buat pak USER.. mulut USER;1;0;1;0;0;0;0;0;1;1;0;0;user user boomerang buat pak user mulut user
Kalau sudah begini rame - rame saling cuci tangan. Cari aman masing - masing..... Dasar gubernur curang;1;0;1;0;0;0;0;0;1;1;0;0;kalau sudah begini ramai ramai saling cuci tangan cari aman masing masing dasar gubernur curang
USER USER Kalo cacat otak jangan dipelihara';1;1;1;0;0;0;1;0;0;1;0;0;user user kalau cacat otak jangan pelihara 
USER USER ini masih cacad bgt ngeditnya loh\xf0\x9f\x98\xad tapi makaih yaaa huhuu\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a';0;1;0;0;0;0;0;0;0;0;0;0;user user ini masih cacat banget edit lah tapi terima kasih ya huhu 
Islam Nusantara 1 wacana soal Islam Arab dengan PKI yg juga numpang di PDIP. 2015 ini setelah Jokowi menang di pilpres 2014. Sadar ga sih lu dimanfaatkan USER sadar.';1;0;0;1;1;1;0;0;0;0;1;0;islam nusantara wacana soal islam arab dengan partai komunis indonesia yang juga tumpang di partai demokrasi indonesia juang ini telah jokowi menang di pilih presiden sadar tidak sih kamu manfaat user sadar 
KPK SDH MENYERAH DAN SIAP DI BUBARKAN? URL;1;0;0;1;0;0;0;0;1;0;1;0;komisi berantas korupsi sudah serah dan siap di bubar url
USER bodo yang penting mak bahagia';0;1;0;0;0;0;0;0;0;0;0;0;user bodoh yang penting ibu bahagia 
USER Pak USER Saya harap KemAgama mau menggelar diskusi terbuka & beradab, sy siap memberi penjelasan;0;0;0;0;0;0;0;0;0;0;0;0;user pak user saya harap menteri agama mau gelar diskusi buka adab aku siap beri jelas
USER USER Lucuk dan sipit hmmm';0;0;0;0;0;0;0;0;0;0;0;0;user user lucu dan sipit hem 
Bersiap usir sepasang= ASING-CINA,, USER USER USER USER USER USER USER SelamatkenHutan;1;0;1;0;0;1;0;0;0;1;0;0;siap usir pasang asing cina user user user user user user user selamat hutan
USER BENCONG TREAK BENCONG';1;1;1;0;0;0;0;1;0;1;0;0;user bencong teriak bencong 
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 ; DM";0;0;0;0;0;0;0;0;0;0;0;0;warga badui telah selesai ingat tradisi seba di pendopo perintah kabupaten lebak akan lanjut kembali temu dengan gubernur banten wahidin halim hari ini sabtu seba baduy direct message
Kenapa berkata asu dibilang mengumpat dan kasar? Bukannya asu salah satu hewan piaraan yg lucu dan ngemesin? Nek ra iso eek we ws tak pelihara';0;0;0;0;0;0;0;0;0;0;0;0;kenapa kata anjing bilang umpat dan kasar bukan anjing salah satu hewan piara yang lucu dan gemas nek ra bisa tai we sudah tidak pelihara 
paling mau muntah liat lagak nya USER, jadi orang sok iye banget hoek;1;1;1;0;0;0;0;0;1;1;0;0;pal mau muntah lihat lagak nya user jadi orang sok iya banget hoek
Artinya kepercayaan Quran sebagai kitab hukum Allah SWT harus dibuang Pak Lukman?;1;0;0;1;1;0;0;0;0;0;1;0;arti percaya alquran bagai kitab hukum allah subhanahu wa taala harus buang pak lukman 
USER Ketika cinta itu buta';0;0;0;0;0;0;0;0;0;0;0;0;user ketika cinta itu buta 
USER Belomm Ã°??Â­Ã°??Â­ susah banget ini cari jumlah peminat budaya indo di korsel. Giliran nemu tapi sumbernya ga akurat. Kamu gimana?;0;0;0;0;0;0;0;0;0;0;0;0;user belum susah banget ini cari jumlah minat budaya indonesia di korsel gilir temu tapi sumber tidak akurat kamu bagaimana 
Kenapa ya orang Indonesia ini disuruh tertib susah banget? Salah satu contohnya adalah tertib untuk tidak naik ke KRL sebelum penumpang yang mau turun selesai semua. Saking seringnya nemu orang-orang brengsek kayak gitu di stasiun, saya sampai kepikiran untuk nyiapin kata makian.';0;1;0;0;0;0;0;0;0;0;0;0;kenapa ya orang indonesia ini suruh tertib susah banget salah satu contoh adalah tertib untuk tidak naik ke kereta listrik belum tumpang yang mau turun selesai semua saking sering temu orang orang berengsek kayak begitu di stasiun saya sampai pikir untuk siap kata maki 
Terciduk! Indra Piliang Relawan Anies-Sandi Ketangkap Narkoba Nahloh URL;1;0;1;0;0;0;0;0;1;1;0;0;ciduk indra piliang rawan anies sandi tangkap narkoba nah loh url
USER USER \nUSER \nUSER \nTulisanya sll menyudutkan pemerintah dan di ada2 kan , issue tka Cina Sdh ga ditulis lg semenjak dibuktikan USER berkunjung ke polewali..kalo Blom waaah tiap hari itu2 aja Yg ditulis ..';0;0;0;0;0;0;0;0;0;0;0;0;user user user user tulisanya selalu sudut perintah dan di ada ada kan isu tenaga kerja asing cina sudah tidak tulis lagi semenjak bukti user kunjung ke polewali kalau belum wah tiap hari itu itu saja yang tulis 
USER USER USER USER Kajakajakajakaja Muito bom';0;0;0;0;0;0;0;0;0;0;0;0;user user user user haha banyak bom 
Dody sebelumnya menjabat sebagai Asisten Gubernur Kepala Departemen Kebijakan Ekonomi dan'¦;0;0;0;0;0;0;0;0;0;0;0;0;dody belum jabat bagai asisten gubernur kepala departemen bijak ekonomi dan 
USER USER Dongo dinungo ya mas,, bejo sukses dunyo akherat aamiin. \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a';0;0;0;0;0;0;0;0;0;0;0;0;user user dungu doa ya mas untung sukses dunia akhirat aamiin 
USER lu JUGA SIPIT bri!';1;1;1;0;0;0;1;0;0;1;0;0;user kamu juga sipit bank rakyat indonesia 
USER Titit mu??';0;1;0;0;0;0;0;0;0;0;0;0;user titit mu 
Moga2 berkah untuk semuanya, tapi mohon perhatian untuk sektor2 lain yang mana dunia usaha merasa masih dipersulit, di takut2i, mohon Bapak Presiden blusukan juga ke lkpp yang dirasa sangat menghambat, ke depkes, polisi masih juga suka mengganggu.;0;0;0;0;0;0;0;0;0;0;0;0;moga moga berkah untuk semua tapi mohon perhati untuk sektor sektor lie yang mana dunia usaha rasa masih sulit di takut mohon bapak presiden blusuk juga ke lembaga bijak ada barang jasa perintah yang rasa sangat hambat ke departemen sehat polisi masih juga suka ganggu 
TERORIS Tidak Pernah Ada Sekalipun Para Kafir Komunis Nusantara Menista Islam, Kitab dan Nabi SAW.\n\nAKAN TETAPI Teroris Itu Selalu Hadir Dimana dan Kapan Saja, Bila Hendak Mengesampingkan Isu Politik Yang Memanas.';0;0;0;0;0;0;0;0;0;0;0;0;teroris tidak pernah ada sekalipun para kafir komunis nusantara nista islam kitab dan nabi saw akan tetapi teroris itu selalu hadir mana dan kapan saja bila hendak samping isu politik yang panas 
muhammadiyahinggris jalin kerjasama pengendalian ekstrimisme;0;0;0;0;0;0;0;0;0;0;0;0;muhammadiyah inggris jalin kerja sama kendali ekstrem
semua sektor kacau adalah Fakta.. sampe2 pembunuh dibela.. mulai ga waras orang-orang di negeri ini Lengserkan Jokowi SegeraSI_MPR2017;1;0;1;0;0;0;0;0;1;0;0;1;semua sektor kacau adalah fakta sampai sampai bunuh bela mulai tidak waras orang orang di negeri ini lengser jokowi gas mpr 
RT USER: Siapapun yg mengelola perkara sistem tiket masuk ke Bromo,Tengger,Semeru ini emang biadab, idiot, pantek, jembat';1;1;0;1;0;0;1;0;0;0;1;0;rt user siapa yang kelola perkara sistem tiket masuk ke bromo tengger meru ini memang biadab idiot pantek jembat 
USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..;1;1;0;1;0;0;0;0;1;0;1;0;user user user pikir anak bani kampret tidak beda jauh sama nista agama fitnah tipu dan garong 
RT USER USER Kalo ingin benar-bencar PKI gak ada di Indonesia bubarkan PDIP !!;1;0;0;1;0;1;0;0;0;0;0;1;rt user user kalau ingin benar bentar partai komunis indonesia tidak ada di indonesia bubar partai demokrasi indonesia juang 
USER USER Kalau mau jadi Katolik aku bisa bantu mz';0;0;0;0;0;0;0;0;0;0;0;0;user user kalau mau jadi katolik aku bisa bantu mas 
USER Ngaca idiot. Idiot manggil idiot';1;1;1;0;0;0;1;0;0;1;0;0;user kaca idiot idiot panggil idiot 
USER USER USER anjing2 ahok.kaum babi lo bnyk bacot.mnding duel sma gw.;1;1;0;1;0;0;0;0;1;0;1;0;user user user anjing anjing ahok kaum babi kamu banyak bacot lebih baik duel sama aku 
USER USER USER USER Sama bli senang punya saudara bli, kebetulan saya senang mempelajari Hindu Bali, untuk menambah wawasan.\nDan karya karya Gde Prama juga menarik untuk dibaca perluasan wawasan.';0;0;0;0;0;0;0;0;0;0;0;0;user user user user sama beli senang punya saudara beli betul saya senang ajar hindu bal untuk tambah wawas dan karya karya besar prama juga tarik untuk baca luas wawas 
Liat orang lagi sulit bisa bisanya gamau bantu, liat ntar pas lu susah gaada yang bantu mampus lu tai.';1;1;1;0;0;0;0;0;1;1;0;0;lihat orang lagi sulit bisa bisa tidak mau bantu lihat nanti pas kamu susah tidak ada yang bantu mampus kamu tai 
USER USER USER Hahaha itu berbeda dibandara tempat byk penumpang dari berbagai negara. Lah ini dijalan di kabupaten ada rambu tulisan cina, terlihat bgt minta dijajah cina';0;0;0;0;0;0;0;0;0;0;0;0;user user user haha itu beda di bandara tempat banyak tumpang dari bagai negara lah ini di jalan di kabupaten ada rambu tulis cina lihat banget minta jajah cina 
USER Kemenangan Anies Sandi seharusnya batal demi hukum;1;0;1;0;0;0;0;0;1;1;0;0;user menang anies sandi harus batal demi hukum
"URL &lt;-pacar lesbi #xxx #porn #bokep'";0;1;0;0;0;0;0;0;0;0;0;0;url lt pacar lesbian xxx porno bokep 
USER Trus solusi jangka pendek untuk mencegah aksi bom bunuh diri itu apa prof? (kalau gak pake undang2 itu)';0;0;0;0;0;0;0;0;0;0;0;0;user terus solusi jangka pendek untuk cegah aksi bom bunuh diri itu apa prof kalau tidak pakai undang undang itu 
Saya Muslim, Katolik,Budha,Hindu ,Kristen,Jawa,Sumatra,Papua tidak masalah, konsekuensiny anda bukan Muslim, Jawa dst. karena itu semua kebhinekaan kita. \nTapi kalo saya NKRI ,Pancasila konsekuensinya selain itu bukan orang Indonesia ...';0;0;0;0;0;0;0;0;0;0;0;0;saya muslim katolik buddha hindu kristen jawa sumatera papua tidak masalah konsekuensi kamu bukan muslim jawa dan terus karena itu semua bineka kita tapi kalau saya negara satu republik indonesia pancasila konsekuensi selain itu bukan orang indonesia 
USER USER USER USER USER Maaf nih....emang ada katolik nusantara?';0;0;0;0;0;0;0;0;0;0;0;0;user user user user user maaf nih memang ada katolik nusantara 
RT USER yang kelima usir orang-orang budha dan kristen dari indonesia, yang terakhir bakar semua rumah rumah orang-orang kristen dan budha;1;0;0;1;1;0;0;0;0;0;0;1;rt user yang lima usir orang orang buddha dan kristen dari indonesia yang akhir bakar semua rumah rumah orang orang kristen dan buddha
Ini Pernyataan Fadli Zon Sebut potensi korupsi jadi kecil jika Pilkada melalui DPRD Di ...;0;0;0;0;0;0;0;0;0;0;0;0;ini nyata fadli zon sebut potensi korupsi jadi kecil jika pilih kepala daerah lalu dewan wakil rakyat daerah di 
USER USER Islam nusantara ngga ada bedanya sama cebong nusantara';1;1;0;1;1;0;0;0;0;0;1;0;user user islam nusantara tidak ada beda sama kecebong nusantara 
USER mabuk onta arab, bro??? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3';0;1;0;0;0;0;0;0;0;0;0;0;user mabuk unta arab bro 
Merunut dari data KedaiKOPI dan Median, nama itu mengkerucut pada nama TGB M Zainul Majdi. Gubernur NTB dua periode. Elektabilitasnya terus naik, masuk top five.;0;0;0;0;0;0;0;0;0;0;0;0;runut dari data kedai kopi dan median nama itu kerucut pada nama tuan guru bajang sama zainul majdi gubernur nusa tenggara barat dua periode elektabilitasnya terus naik masuk top five 
Jokowi USER Adalah Ahok Yang Tertunda siap-siap dipenjara juga ya pak URL;1;0;1;0;0;0;0;0;1;1;0;0;jokowi user adalah ahok yang tunda siap siap di penjara juga ya pak url
Gue gamau nyindir tapi jadi kesannya jadi nyindir hadeeehhh bego wkwk';0;1;0;0;0;0;0;0;0;0;0;0;aku tidak mau sindir tapi jadi kesan jadi sindir aduh bego wkwk 
Nama Lengkap : Iris Jung\n\nNama Asli : Jung An Ri\n\nTempat, Tanggal lahir : Busan, 10 Agustus 1991\n\nAgama : Katolik';0;0;0;0;0;0;0;0;0;0;0;0;nama lengkap iris jung nama asli jung an republik indonesia tempat tanggal lahir bus agustus agama katolik 
"Yai Ma'ruf Amin salah seorang Ulama yg hadir maulid Majelis Rasulullah sejak pertama kali diadakan di Monas...; .; .; AlHabib Munzir AlMusawa menjuluki Yai Ma'ruf sbg Gerahamnya Ahlusunnah Wal Jama'ah";0;0;0;0;0;0;0;0;0;0;0;0;ya iya sama ruf amin salah orang ulama yang hadir maulid majelis rasulullah sejak pertama kali ada di monas al habib munzir al musawa juluk ya iya sama ruf bagai geraham ahlusunah wah jama ah
Yang menjadi persoalan, rejim jokowi ini melanggengkan salah urus kebijakan agraria Orde Baru sebelumnya ).|#keadilandistribusitanah';0;0;0;0;0;0;0;0;0;0;0;0;yang jadi soal rejim jokowi ini langgeng salah urus bijak agraria orde baru belum adil distribusi tanah 
Presiden Amerika Barack Hussein Obama mendesak Putin untuk menarik mundur tentara Rusia di Ukraina.;0;0;0;0;0;0;0;0;0;0;0;0;presiden amerika barack hussein obama desak putin untuk tarik mundur tentara rusia di ukraina 
USER Semoga ente di laknat Allah karena merusak islam dari dalam..;1;0;1;0;1;0;0;0;0;1;0;0;user moga kamu di laknat allah karena rusak islam dari dalam 
Kalau kerasnya nasionalis religius dan Islam melawan politik kawanan penista agama, kawanan simpatisan PKI, kawanan yg dikutuk Palestina, kawanan pengubur agama kalau itu BETUL, bahkan HARUS dgn spirit agama. Apa jgn2 politik yg dikafirkan itu benar2 mrk;0;0;0;0;0;0;0;0;0;0;0;0;kalau keras nasionalis religius dan islam lawan politik kawan nista agama kawan simpatisan partai komunis indonesia kawan yang kutuk palestina kawan kubur agama kalau itu betul bahkan harus dengan spirit agama apa jangan jangan politik yang kafir itu benar benar mereka
USER USER Bank Pemerintah gulung tikar, kmdn di jual ke asing/aseng.';0;0;0;0;0;0;0;0;0;0;0;0;user user bank perintah gulung tikar kmdn di jual ke asing asing 
USER Insyaallah..jika kita dpt boikot safiey illias,tempiasnye akan kena pada transgender s yg lain...';0;0;0;0;0;0;0;0;0;0;0;0;user insyaallah jika kita dapat boikot safiey ilias tempias akan kena pada transgender si yang lie 
Bacot lu member karma';1;1;1;0;0;0;0;0;1;1;0;0;bacot kamu member karma 
Tjahjo mengatakan, saat ini pemerintah masih memberikan waktu bagi fraksi yang ada di DPR untuk melakukan lobi.';0;0;0;0;0;0;0;0;0;0;0;0;tjahjo kata saat ini perintah masih beri waktu bagi fraksi yang ada di dewan wakil rakyat untuk laku lobi 
Lain betul mood ngantuk tapi kena bljr sbb bsk exam ni. Mouse nda function kena ampas, pen putus2 kena kasi patah terus. \xf0\x9f\x98\xa9';0;0;0;0;0;0;0;0;0;0;0;0;lie betul mood antuk tapi kena ajar sebab besok exam nih tikus tidak function kena ampas ingin putus putus kena kasih patah terus 
RT USER IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau;1;1;1;0;0;0;0;0;1;1;0;0;rt user iklan ahok jahat bikin darah didih bangsat penuh dengan propaganda memang kamu kira islam radikal kalau kami mau
USER USER USER Mau debat sama anak yg dikuliahin tapi bisa dibegoin?\nBajingan emang orang kayak elu ya bikin indon sengsara URL;1;1;1;0;0;0;0;0;1;1;0;0;user user user mau debat sama anak yang kuliah tapi bisa dibegoin bajing memang orang kayak kamu ya bikin indon sengsara url
"Karena kebiasaan pake earphone ke mana-mana dan suka budek kalo ada yang nanya, tadi tiba-tiba ada bapak-bapak nanya dan aku gak denger dia nanya apa, tanganku refleks megang kuping, padahal lagi gak pake earphone :""( kumalu 2 detik\xf0\x9f\x98\xad\xf0\x9f\xa4\xa7'";0;0;0;0;0;0;0;0;0;0;0;0;karena biasa pakai earphone ke mana mana dan suka budek kalau ada yang tanya tadi tiba tiba ada bapak bapak tanya dan aku tidak dengar dia tanya apa tangan refleks pegang kuping padahal lagi tidak pakai earphone aku malu detik 
Rakyat terbelah karena pilpres? Wajar\n\nAS saja terbelah pada pilpres Nop 2016\n\nYg penting jangan terpecah, jangan konflik, jangan merusak NKR\n\nLebih penting lagi, jangan sampai proksi aseng asing menjajah RI';0;0;0;0;0;0;0;0;0;0;0;0;rakyat belah karena pilih presiden wajar as saja belah pada pilih presiden tidak yang penting jangan pecah jangan konflik jangan rusak nkr lebih penting lagi jangan sampai proksi asing asing jajah republik indonesia 
Ketika cinta menyapa, mungkin akan membuat buta hati tuli telinga. Tapi logika harus tetap terjaga agar tak terluka karenanya.';0;0;0;0;0;0;0;0;0;0;0;0;ketika cinta sapa mungkin akan buat buta hati tuli telinga tapi logika harus tetap jaga agar tidak luka karena 
USER Agama katholik ngak ada yg menyebut khatolik nusantara, agama kristen protestan ngak ada yg menyebut kristen protestan nusantara, agama hindu ngak ada yg menyebut hindu nusantara, agama budha ngak ada yg menyebut budha nusantara, ...lha kok ini;0;0;0;0;0;0;0;0;0;0;0;0;user agama katolik tidak ada yang sebut katolik nusantara agama kristen protestan tidak ada yang sebut kristen protestan nusantara agama hindu tidak ada yang sebut hindu nusantara agama buddha tidak ada yang sebut buddha nusantara lah kok ini
USER 11 GB raib dicuri oleh providernya sendiri USER kan kampret';1;1;0;1;0;0;0;0;1;0;1;0;user gb raib curi oleh sedia sendiri user kan kampret 
"""..."" Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018";0;0;0;0;0;0;0;0;0;0;0;0; tahun ini masyarakat adat badui serah hasil panen kepada jabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba baduy 
USER Eeh yang bener nih pak USER ortunya kafir? Wah, pilih beliau ah.';1;0;1;0;0;0;0;0;1;1;0;0;user eh yang benar nih pak user orang tua kafir wah pilih dia ah 
"7. Keagamaan; Bagi melindungi kepelbagaian budaya dan kepercayaan, 25 masjid dibina, 6,500 jemaah haji diberi wang saku RM500, dan JAIS diperuntukkan RM421 juta sejak 2015. 260 rumah ibadat bukan Islam termasuk tokong, kuil, gereja &amp; gurdwara telah dil";0;0;0;0;0;0;0;0;0;0;0;0; agama bagi lindung bagai budaya dan percaya masjid bina jemaah haji beri wang saku rm dan jais untuk rm juta sejak rumah ibadat bukan islam masuk tokong kuil gereja gurdwara telah dil
USER Mantan yg terkutuk';1;1;1;0;0;0;0;0;1;1;0;0;user mantan yang kutuk 
USER Lama-lama berita ada bom dan teroris jadi terdengar 'biasa' kalau seperti ini. Kemarin lusa di wilayah Surabaya Barat katanya ada penggerebekan terduga teroris, tapi kucari beritanya di internet nggak ada, padahal di lokasi pada heboh. Berita;0;0;0;0;0;0;0;0;0;0;0;0;user lama lama berita ada bom dan teroris jadi dengar biasa kalau seperti ini kemarin lusa di wilayah surabaya barat kata ada gerebek duga teroris tapi cari berita di internet tidak ada padahal di lokasi pada heboh berita
Setuju ahokers lengserkan ke prabon jokowi daripada ancurin penjara ga karuan.. URL;1;0;1;0;0;0;0;0;1;0;0;1;tuju ahoker lengser ke prabowo jokowi daripada hancur penjara tidak karuan url
USER USER Baru kali ini ada capres goblok bin dungu...nada provokativ gitu ya kampret pada percaya heran aku....!!!!! #capresgoblok';1;1;1;0;0;0;0;0;1;1;0;0;user user baru kali ini ada calon presiden goblok bin dungu nada provokatif begitu ya kampret pada percaya heran aku calon presiden goblok 
Yang pro komunis Indonesia = komunis URL;1;0;0;1;0;1;0;0;0;0;1;0;yang pro komunis indonesia komunis url
Wanita transgender berusia 38 tahun dari Mansehra, sebuah kota di timur Pakistan yang dikelilingi oleh pegunungan hijau itu tengah berkampanye untuk Pemilu Pakistan 25 Juli. Ia maju\xe2\x80\xa6 URL;0;0;0;0;0;0;0;0;0;0;0;0;wanita transgender usia tahun dari mansehra buah kota di timur pakistan yang keliling oleh gunung hijau itu tengah kampanye untuk pilih umum pakistan juli ia maju url
baiklah, anak putri langit yang bisu karena langit biru milik robot penyair';0;0;0;0;0;0;0;0;0;0;0;0;baik anak putri langit yang bisu karena langit biru milik robot sair 
barang siapa takut pada Allah & bertakwa padaNya, mereka yg dapat kemenangan (24:52) SALAH, takutlah pada Densus 88;1;0;0;1;1;0;0;0;0;0;1;0;barang siapa takut pada allah takwa pada mereka yang dapat menang salah takut pada betasemen khusus 
4. Buku ini berisi pengalaman penulis selama menjadi Buruh Migran di Jordania, pengalaman saat bertugas di satgas TKI 2011, Stafsus Kementrian Tenaga Kerja dan Transmigrasi (2009-2014) dan Stafsus BNP2TKI 2006-2016 USER #GagasanCakImin #Harlah20P;0;0;0;0;0;0;0;0;0;0;0;0; buku ini isi alam tulis lama jadi buruh migran di jordania alam saat tugas di satu tugas tenaga kerja indonesia staf khusus menteri tenaga kerja dan transmigrasi dan staf khusus badan nasional tempat dan lindung tenaga kerja indonesia user gagas cak imin harlah 
Teman2 SD gw yg SMPnya di katolik terbagus itu cerita soal olimpiade ini itu. Gw di SMPN terbagus masuk kelas terbaik malah ga tau';0;0;0;0;0;0;0;0;0;0;0;0;teman teman sekolah dasar aku yang smpnya di katolik bagus itu cerita soal olimpiade ini itu aku di sekolah tengah pertama negeri bagus masuk kelas baik malah tidak tau 
USER Ngaku wartawan tapi kosakata lu gembel \xf0\x9f\x98\x80\xf0\x9f\x98\x8a\xf0\x9f\x98\x80\xf0\x9f\x98\x8a';1;1;1;0;0;0;0;0;1;1;0;0;user aku wartawan tapi kosakata kamu gembel 
Gubernur rasa Presiden.;0;0;0;0;0;0;0;0;0;0;0;0;gubernur rasa presiden 
Asing sama tl sendiri \xf0\x9f\x98\x83';0;0;0;0;0;0;0;0;0;0;0;0;asing sama lini masa sendiri 
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user user user user user user user user user user
