Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
His organization which is Islamic Defender Front or in Indonesia(Front Pembela Islam/FPI) supporting HTI(Hizbut Tahrir Indonesia) which is affiliate with ISIS(Islamic Global terrorism). learder of FPI, Rizieq often criticize Indonesia Goverment, who ban HTI organization.;1;0;0;1;1;0;0;0;0;0;1;0;organisasi  rupa bela depan orang islam di indonesia bela depan bela islam dukung hizbut tahrir indonesia
Wah klau di Indonesia bisa diboikot tuh banknya. Iran negara islam aja trima uang cina URL;1;0;0;1;0;1;0;0;0;0;1;0; kalau di indonesia bisa boikot itu bank iran negara islam saja terima kasih duit cina url
Indonesia saat ini sedang darurat teroris, berbagai rentetan kejadian terorisme terjadi di Kota Surabaya dan Sidoarjo. Di Surabaya, bom meledak di 3 gereja dan mapolrestabes. Menurut artikel yg saya baca, pelaku dari aksi teror ini adalah 1 keluarga.\n.;0;0;0;0;0;0;0;0;0;0;0;0;indonesia saat ini sedang langsung revolusi bagai rentet jadi terorisme jadi di kota surabaya dan sidoarjo di surabaya bom ledak di gereja dan markas polisi resort kota besar turut artikel  saya baca
HahhahaHhH.... Fuck n miss all of you... Bangsat!!! Nazif chivas... Farouqy mabookkkk...,,,,;0;1;0;0;0;0;0;0;0;0;0;0; cinta dan rindu kalian semua bangsat nazif chivas farouqy minum
RT USER USER USER USER Bener kamu ngga ada apa-apa nya;1;0;1;0;0;0;0;0;1;1;0;0;guna guna guna guna benar benar tidak ada apa apa 
USER USER Bencong tu apa';0;0;0;0;0;0;0;0;0;0;0;0;guna guna bencong itu apa
Emang kalo temennya makan sampah kita jg harus makan sampah gtu? Kan gk sih ya.';0;0;0;0;0;0;0;0;0;0;0;0;memang kalau kita makan sampah kita juga harus makan sampah    
percuma dapat banyak medali kalo ujung-ujungnya cuma diajak teriak KAFIR LENGSERKAN..;1;1;0;1;1;0;0;0;0;0;0;1;percuma dapat banyak menang jika ujung hanya bisa ajak teriak kafir lengser
"USER USER USER Santai aje bro..; ; Meski gue udah biasa diblock, tak satu pun akun yg gue block.; ; Meski ada Block Masela, Block Mahakam, Block East Natuna, Block East Kalimantan, Block Attaka, Block Kasuri, dll...; ; I don't car";0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna santai saja bro meski aku sudah biasa blok tidak satu  akun  aku blok sementara ada blok masa depan mahakam blok timur natuna blok timur kalimantan blok attaka blok kasur dan lie lie saya tidak mobil
"Binaan Lapas Pasuruan Terancam Kehilangan Hak Pilih;";0;0;0;0;0;0;0;0;0;0;0;0;bina lembaga masyarakat pasuruan ancam hilang hak pilih
"People on internet commenting mame's visual
""so cute...look at rhis puppy boy uwu""
""he's really 80% shiba inu..""
And I agree
Meanwhile my indonesian friend
""imut ih kayak anak anjing..""
Bentar2... Kok gue gak terima yak??!?";0;0;0;0;0;0;0;0;0;0;0;0;orang orang di internet komentar mame visual  sangat lucu lihat rhis puppy boy  dia benar benar shiba inu dan saya tuju sementara itu teman indonesia saya imut  kayak anak anjing bentar bentar bentar aku tidak terima 
USER Kegaduan di mulai adu domba di komporin ciribkhas modus penjajah menggunakan para kacung, waspada komunis ekonomi dan wilyah NKRI relah di jajah, pribumi dan agama di adu.. Sabu di sebar, eksodus TKA RRC 157.000 data SPSI berbekal waji;1;1;0;1;0;0;0;0;1;0;1;0;guna gaduh di mulai adu domba di kompor ciri khas modus jajah guna para kacung waspada komunis ekonomi dan wilayah negara satu republik indonesia milik di jajah pribumi dan agama di adu sabu di sebar wajik
USER Lu enak2 makan gaji buta, uang raktat cm bermodal mulut sampah lu Ri. Ga malu ?';1;1;1;0;0;0;0;0;1;1;0;0;guna kamu enak enak makan enak duit rakyat cuma modal mulut sampah kamu republik indonesia tidak malu
"USER yg penting gronbrekeng, gunting pita,; manajemen proyek tahap2nya lewatin aj lah; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #Plo";1;1;0;1;0;0;0;0;1;0;1;0;guna  penting groundbreaking gunting pita manajemen proyek jungkir balik saja  ahli kecebong cuma tukang tipu kecebong  begitu goblok tidak ketulungan
There is no Malaysia anymore. It's MalayCHEAT? Ã°ÂÂÂ #ShameOnYouMalaysia #SEAGames2017;1;0;0;1;0;0;0;0;1;0;1;0;tidak ada malaysia lagi malaysia cheat malu pada anda malaysia game laut 
USER Krn itu bbrp milih main di rusia, turki, china krn katanya sih tax heaven \nAlias 48G wes paling bener sambil angkat sekali lagi lightstick mu kawan di sayidan di jalanan tuangkan air kedamaian.';0;0;0;0;0;0;0;0;0;0;0;0;guna karena itu beberapa pilih utama di rusia turki cina karena kata  surga pajak alias empat puluh persen gram pal benar sambil angkat sekali lagi lightstick mu kawan di sayid di jalan tuang air damai
Pilkada Jawa Timur yg paling ayem dan santai, Cagub dan rakyatnya juga adem karena sudah dewasa dalam politik, saya bangga sbg arek suroboyo;0;0;0;0;0;0;0;0;0;0;0;0;pilih kepala daerah jawa timur  pal ayem dan santai calon gubernur dan rakyat juga adem karena sudah dewasa dalam politik saya bangga bagai arek surabaya
#nctea dulu kukira renjun member korea dan jungwoo member asing. Gimana tho:(';0;0;0;0;0;0;0;0;0;0;0;0;nctea dulu aku kira anggota renjun korea dan jungwoo anggota bagaimana bagaimana sekalipun
USER Tendang pelan2 49% asing...#2019TetapJokowi';0;0;0;0;0;0;0;0;0;0;0;0;guna tendang pelan pelan asing tetap jokowi
Saya suka video USER;0;0;0;0;0;0;0;0;0;0;0;0;saya suka guna video
USER Tiati euy bayu gatra edan pisan lah';0;1;0;0;0;0;0;0;0;0;0;0;guna hati hati  bayu gatra gila banget 
USER USER USER USER Setuju. Memang PKS bukan PKI. Cara2 PKI ini persis seperti cara2 pks menggaet golongan akar rumput dengan isu2 agama. Maka dari itu PKS disebut sbg partai komunis syariah.';1;0;0;1;1;1;0;0;0;0;1;0;guna guna guna guna tuju memang partai adil sejahtera bukan partai komunis indonesia cara partai komunis indonesia ini tetap seperti cara partai adil sejahtera gaet golong akar rumput dengan isu isu agama maka dari itu partai sejahtera sejahtera sebut bagai partai komunis syariat
USER USER USER wew penjilat penghina Habib, gimana loe mau minta syafaat bonggg cucu baginda Nabi loe hina-hina begini';1;1;1;0;1;0;0;0;0;1;0;0;guna guna guna  jilat huni bagaimana kamu mau minta syafaat kecebong cucu baginda nabi kamu hina hina begini
"USER sikap apa emang yg diharapkan soal 65, papua, lgbt, dan hak-hak sipil? berani bilang pki gak bersalah, papua berhak merdeka, lgbt harus dihargai eksistensi &amp; hak2nya, hak sipil harus dipenuhi? boleh aja. orang bebas bersikap, bergantung";0;0;0;0;0;0;0;0;0;0;0;0;guna sikap apa memang  harap soal papua lesbian gay transgender biseksual dan hak hak sipil untung peringkat komunis indonesia tidak tuntut papua hak merdeka lesbian gay transgender gay harus dukung eksistensi hak hak
Rightfully so. RT tell Israel to go fuck itself, tell em I said so okay? Meanwhile, in the US, they are trying to get a bill passed that would completely decriminalize the immigrants from ALL crimes. Called a new way forward this bill is devious.;1;1;0;1;0;0;0;0;1;0;1;0;memang harus begitu kata pada israel untuk pergi cinta sendiri kata pada mereka aku kata sangat ok sementara itu di a mereka coba untuk dapat bon  lulu  akan sepenuh legal imigran dari semua jahat  sebut cara baru untuk maju bon ini licik
"6. USER maksa banget pingin jadi Presiden padahal MAS paling Cuma bisa jadi maling uang rakyat.&amp; gaya pilitiknya selalu pakai ayat, mayat dan agama. Demi ambisi!! Orang seperti ini otaknya normal apa gk ya? #MardaniKelimpungan";1;1;1;0;0;0;0;0;1;1;0;0; guna senang banget ingin jadi presiden padahal masrus hanya bisa jadi maling duit rakyat gaya politik bisa pakai ayat dan agama demi negosiasi orang seperti ini otak normal apa tidak  mardani kelimpungan
USER USER tangkap segera ustot bajingan ini!! URL;1;1;1;0;0;0;0;0;1;0;0;1;guna guna tangkap segera ustaz bajing ini url
IPK 3,5 ra ono artine nek ra iso bahasa Inggris. Padahal jurusan bahasa neng SMA bukanlah jurusan yg favorit. Tapi Iso bahasa Inggris = modal awal golek gawean. Milih jadi TKI di Singapura yg berangkat tanpa gelar tapi pulang dah bisa ngomong bahasa Ingg;0;0;0;0;0;0;0;0;0;0;0;0;indeks prestasi kumulatif ra ono arti nek bisa bahasa inggris padahal jurus bahasa neng sama tuju jurus  favorit tapi bisa bahasa inggris modal awal golek kerja pilih jadi tenaga kerja indonesia di singapura  mau lepas tapi bisa jadi bisa bicara bahasa ing
USER USER Tunjukkan di dunia ini ada pernah Muslim membantai umat lain ?????? TUNJUKKAN bung !!!!!;1;0;1;0;0;0;0;0;1;1;0;0;guna guna tunjuk di dunia ini pernah muslim bantai orang lie tunjuk bung
"Buku Langka&gt; Tarich Agama Islam. ; Oleh; H. O. S. Tjokroaminoto. ; Tahun 1950. 183 Halaman. ; Hardcover. Harga 450.000. Minat?";0;0;0;0;0;0;0;0;0;0;0;0;buku langka tarich agama islam oleh ho si tjokroaminoto tahun halaman hard cover harga minat
Most of that was the past though. Should he be confined to only speaking 20 year old ideals because that's what people remember of him? He growing we should let him, no?;0;0;0;0;0;0;0;0;0;0;0;0; pal penting dari itu adalah harus meski dia harus bata hanya bicara cita cita lama tahun karena apa  orang ingat tentang dia tumbuh kita harus biar tidak
"USER USER USER Setipe sama yang dibelain. \nKata andalan ""cebong"" adalah pemuas syahwatnya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'";0;0;0;0;0;0;0;0;0;0;0;0;guna guna guna tipe sama  bela kata danalan kecebong adalah muas syahwat
jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...;1;1;1;0;0;1;0;0;0;1;0;0;jangan heran perintah jokowi sekarang ini kulnya kuliner cina cina ahok kafir dan naga
Presiden USER hadiri Milad PMII. selamat ultah PMII ~ USER USER USER USER #2019TetapJokowi #Jokowi2Periode #JokowiDuaPeriode #JokowiMembangunIndonesia;0;0;0;0;0;0;0;0;0;0;0;0;presiden guna hadir milad gera mahasiswa islam indonesia selamat ulang tahun gera ajar islam indonesia guna guna guna tetap jokowi jokowi dua periode jokowi dua periode jokowi bangun indonesia
"#lrt ya allah :(( barel ada barang diduga bom??? Merinding asli ya allah takut, mana td sempet mo beli dimsum gak kebayang kalo sampe ""kejadian"" \xf0\x9f\x98\xad\xf0\x9f\x98\xad'";0;0;0;0;0;0;0;0;0;0;0;0;light rail transit  allah barel ada barang  tanya bom merinding asli  allah takut mana tadi sempat mau beli dimsum tidak bayang kalau sampai jadi
USER Dimaklumin aja, namanya juga KAMPRET, semua serba terbalik, hidupnya juga terbalik, menggelantung. Wajar kalau segala pemikirannya juga terbalik, kepalapun bau pesing karena kencingpun harus terbalik pula membasahi kepalanya. Pesing tak selalu;1;1;0;1;0;0;0;0;1;0;1;0;guna maklum saja nama juga kampret semua serba balik hindar juga balik gelantung wajar jika semua balik juga balik kepala bau pesing karena kencing harus balik pula basah
RT USER: Hoax adalah ari ari politik pak jokowi Kebohongan sama dengan hoax hoax adalah kita wakwaww;1;0;1;0;0;0;0;0;1;1;0;0;guna rt hoaks adalah ari ari politik pak jokowi bohong sama dengan hoaks hoaks adalah kita 
"#Indonesia is mourning the #death of #SalahuddinWahid, a prominent #Muslim cleric, #lawmaker and #democracy fighter.
Read more...  http://ow.ly/bEfB50ybCckÃÂ 
 USER  USER  USER";0;0;0;0;0;0;0;0;0;0;0;0;indonesia duka atas mati salahuddinwahid orang anggota parlemen ulama muslim dan juang demokrasi baca lanjut
"USER Temen gue ada yg errr gue ga tau dia psiko apa engga tpi dia pernah ada laba"" lewat teros diinjek teros di makan\n\nEh sarap sih itu namanya'";0;1;0;0;0;0;0;0;0;0;0;0;guna teman aku ada  salah aku tidak tau dia psiko apa tidak dia sudah pernah dapat untung lewat terus injak terus di makan  sarap  itu sebut
lewat kamar kamu liat kamu elusin memek/ heh ngapain itu tangannya? -barom fc';0;1;0;0;0;0;0;0;0;0;0;0;lewat kamar kamu lihat kamu elusi memek he apa itu pindah barom fuck
"You're so handsome, but short. Wkwkkw.
#2019GantiPresiden";0;1;0;0;0;0;0;0;0;0;0;0;kamu sangat tampan tapi pendek  ganti presiden
"Masak bikin Riwayat kturunan ga bs! ; Sy umumkan darah sy; ; Ibu sy; Eci Diaman Tuti binti K.H Ahmad Yasadipura; Istri kakek saya R.A Karlina; ; Bapak sy; Indra Wijaya bin S.R.M (Sutan Rangkayo Mulia) H. Zaenal Arifin ; Istri kakek saya Hj Nurdiana; ; Cate";0;0;0;0;0;0;0;0;0;0;0;0;masak buat makan malam tidak bisa umum darah saya diam tuti binti kh ahmad yasa adipura istri kakek saya ra karlina bapak aku indra wijaya bin si r sama sutan rangkayo mulia h zaenal arifin istri kakek saya hj nurdiana cate
USER Dimanfaatkan utk politik rezim...';0;0;0;0;0;0;0;0;0;0;0;0;guna manfaat untuk rezim politik
Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?';0;1;0;0;0;0;0;0;0;0;0;0;turut kamu kata jakan memek memek mulus apa memek  hebat buat buat
USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 bencong idiot it kl yg ga berani pk akun asli buat sebar hoax dan fitnah, nah skrng cb liat aja akun lu cong \xf0\x9f\x98\x82\xf0\x9f\x98\x82';1;1;1;0;0;0;1;1;0;1;0;0;guna bencong idiot itu kalau  tidak berani pak akun asli buat sebar hoaks dan fitnah  sekarang coba lihat saja akun kamu cong
"Thin, but big liar  USER
#IncumbentInProblems
Ã°ÂÂÂ®Ã°ÂÂÂ©Ã°ÂÂÂ®Ã°ÂÂÂ©
#KpuJanganCurang
#SaveOurDemocracy https://twitter.com/Jhon_Khaneddy/status/1119441423823097856ÃÂ Ã¢ÂÂ¦";1;0;1;0;0;0;0;0;1;1;0;0;tipi tapi guna besar bohong kuasa dalam masalah komisi pilih umum jangan beli selamat demokrasi kita
USER Waduh, adminnya ga ada dukungan teknis dr ahli ekonomi partai ya. Akun resmi partai harus dimanfaatkan utk komunikasikan pesan yg berarti dan mendidik, paling tidak utk anggota dan simpatisannya.;0;0;0;0;0;0;0;0;0;0;0;0;guna  adminnya tidak ada dukung teknis dari pakar ekonomi  akun resmi partai harus untuk untuk komunikasi pesan  arti dan didik pal tidak untuk anggota dan simpatisan
For fuck sake mcdonalds's breakfast should be up for 24 hours, those damn muffins;0;1;0;0;0;0;0;0;0;0;0;0;demi sarap mcdonalds harus bangun lama jam muffin sial itu
RT USER kalau jokowi ga bs diingatkan... mundur aja jendral.. bantai doi th 2019 lewat pemilihan presiden;1;0;1;0;0;0;0;0;1;0;0;1;guna rt jika jokowi tidak bisa tangkap kembali saja jenderal bantai dia tahun lewat pilih presiden
"If you feel it was unfair, it's your right. Walk out because you were so angry? up to you. But  if your short temper and damaging the facility & refused say sorry, it's rude. That's not what sport is.
#shameonyoualjufferi
#shameonyoumalaysia
#shameonyoumalingsia
#AsianGames2018";0;0;0;0;0;0;0;0;0;0;0;0;jika anda rasa itu tidak adil itu adalah hak anda untuk keluar karena anda sangat marah kepada anda tetapi jika anda marah dan rusak fasilitas tolak kata maaf itu tidak sopan bahwa tidak ada olahraga  malu bagi anda asi game 
"Agama adalah energi, disatu sisi ia bisa konstruktif, dan disisi satu lain agama bisa merusak; yang demikian bukanlah agama yang bermasalah, namun orang-orang yang berbicara atas nama Agama, itulah Masalahnya.; ; - Syaikh Abdullah Bin Bayyah";0;0;0;0;0;0;0;0;0;0;0;0;agama adalah energi satu sisi ia bisa bangun dan di sisi lie agama bisa rusak  demikian agama  masalah namun orang orang  bicara atas nama agama  paham oleh syaikh abdullah bin bayyah
"USER ada nama panggilanya ""yasuko"" entah alesanya apa ya? cuman dulu waktu kecil aku itu gendut,mata nya sipit, yah gitu lahh ~~ #SSemangatpagi'";0;0;0;0;0;0;0;0;0;0;0;0;guna ada nama panggil yasuko entah ala apa  hanya dulu waktu kecil aku itu gendut mata  sipit  begitu  semangat pagi
USER Tebal banget bentuk memek ya tante';0;1;0;0;0;0;0;0;0;0;0;0;guna tebal banget bentuk memek  tante
USER Bacot bae lu ah';1;1;1;0;0;0;0;0;1;1;0;0;guna bacot saja kamu 
Siapapun gubernur dan presidennya, rakyatnya, ya kitaÃÂ² juga...;0;0;0;0;0;0;0;0;0;0;0;0;hubung gubernur dan presiden rakyat  kita juga
RT USER: #RETWEET \nHijab Sangek Pengen Dientot\n\n(Part 2)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkontol \n#sangeberat #san\xe2\x80\xa6';0;1;0;0;0;0;0;0;0;0;0;0;guna rt me retweet jilbab bukan ingin dingentot bagi blowjob titit jilbab
USER Karna lu jbjbnya udah siang coba tdi pagi pasti masih pagi yakan? Tolong jangan goblok tang wkwk';0;1;0;0;0;0;0;0;0;0;0;0;guna karena kamu gabung bareng gabung bareng sudah siang coba tadi pagi pasti masih pagi iya tolong jangan goblok tang 
Presiden USER Keluhkan Minimnya Publikasi Asian Games XVIII #AsianGames2018;0;0;0;0;0;0;0;0;0;0;0;0;presiden guna keluh minim publikasi asi game asi game 
USER LAHH ITU DN LU BUNDA GEBLEK';1;1;1;0;0;0;0;0;1;1;0;0;guna  itu dan kamu bunda geblek
USER USER Tenggelamkan....itu bocah kepalanya korengan yg maha sombong selangit. Nangislaj kau keparat dlm wkt secepatnya';1;1;1;0;0;0;1;0;0;1;0;0;guna guna tenggelam itu bocah buka koreng  maha sombong langit menang kamu keparat dalam waktu cipta
USER USER USER USER USER USER USER ngakak bat jancuk wkwk';0;1;0;0;0;0;0;0;0;0;0;0;guna guna guna guna guna guna akak banget jancuk 
vote for yet another rich piece of shit that will absolutely NOT stop with the US imperialist crusade in the middle east and will keep funding saudi arabia and israel to genocide the yemeni and the palestinians? nah fam im good;0;1;0;0;0;0;0;0;0;0;0;0;pilih untuk potong kaya lagi omong kosong  benar benar tidak akan henti dengan perang imperialis kami di timur tengah dan akan terus dana saudi arabia dan israel untuk genosida yen dan palestina  fam aku baik
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Lah emang sekarang presiden nya prabowo ,tolol boleh goblok kurangi ,';1;1;1;0;0;0;0;0;1;1;0;0;guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna guna  memang sekarang presiden  prabowo tolol boleh goblok untung
Fuck bitch anjing bangsat tolol bego tai stupid  https://twitter.com/answertheseq/status/616090879309189121ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,;0;1;0;0;0;0;0;0;0;0;0;0;fuck jalang anjing bangsat tolol bego tai bodoh
Fuck i love this.. My sperm close more;0;1;0;0;0;0;0;0;0;0;0;0;cinta saya suka ini sperma saya lebih dekat
"#TolakPerpresTKA; #TolakPerpresTKA; #2019GantiPresiden; #2019PresidenBaru; ; Hai mahasiswa Indonesia, nih ada hadiah lipstik dan kolor untuk kalian dari seorang kakek tukang beca";1;0;0;1;0;0;0;0;1;0;1;0;tolak atur presiden tenaga kerja tolak atur presiden tenaga kerja ganti presiden presiden baru  mahasiswa indonesia nih ada hadiah lipstik dan kolor untuk kalian dari kakek tukang becak
"Make Our Country Great Again.

#2019GantiPresiden  pic.twitter.com/mimKxf1EqD";0;0;0;0;0;0;0;0;0;0;0;0;buat negara kita hebat lagi ganti presiden
Ã¢ÂÂI'm about to lose control and I think I like it!' Ã°ÂÂÂ¶ Ã°ÂÂÂ¼ Ã°ÂÂÂµ Ã°ÂÂÂµ pic.twitter.com/bwLgR4xTm5;0;0;0;0;0;0;0;0;0;0;0;0;aku sama akan hilang kendali dan pikir aku suka
"Life is worth #travelling to places of tranquillity & #Bali is certainly a perfect place to travel with Fiesta Next !

For Reservations, visit us at:  http://www.fiestanext.com/ÃÂ 
#nature #tripbali #semarang #nusapenidatrip #cepiring #ustadabdulsomad #hti #fpi #saudiarabian pic.twitter.com/n1q5KXpmSM";0;0;0;0;0;0;0;0;0;0;0;0;hidup  layak untuk pergi ke tempat tempat  tenang bal tentu saja rupa tempat  sempurna untuk pergi dengan pesta ikut untuk reservasi kami di jalan alam bal semarang nusa penida jalan cepiring ustad abdul somad hizbut tahrir depan bela islam saudiarabian
Saatnya Di lengserkan. lengserkan jokowi;1;0;1;0;0;0;0;0;1;0;0;1;sampai di lengser lengser jokowi
"Worst seagames ever
#ShameOnYouMalaysia #ShameOnYouMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;game laut buruk  pernah malu bagi malaysia malu bagi malaysia
We, on the other hand, cant wait to knock down history for money. Pudu Jail. Stadium Merdeka. BBGS. #MalaysiaMiskinBudaya;0;0;0;0;0;0;0;0;0;0;0;0;kami di sisi lie tidak bisa tunggu untuk roboh histori untuk uang pudu penjara stadion merdeka bbgs malaysia miskin budaya
'Sweeping Cina, Sweeping kafir,' di orasi anti Ahok.  http://bbc.in/2qUSsRNÃÂ  <- Just as we thought, Ahok is victim of racist and politics.;0;1;0;0;0;0;0;0;0;0;0;0;menang cina sapu kafir di orasi anti ahok seperti  kami pikir ahok adalah korban ra dan politik
Check it out! aknafi will create 3d photo realistic modeling and rendering for $5 on #Fiverr  https://www.fiverr.com/s2/b38f9e703fÃÂ  #shameonyoumalaysia;0;0;0;0;0;0;0;0;0;0;0;0;check it out aknafi akan buat model foto d realistis dan render pada five malu pada anda malaysia
