Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
RT USER USER USER PKI hanya muncul jika jelang pemilihan kepala daerah dan pemilihan presiden krn digoreng sampai gosong.;1;0;0;1;0;1;0;0;0;0;1;0;partai komunis indonesia muncul jelang pilih kepala daerah pilih presiden goreng gosong
USER USER Itu mah sdh nenek-nenek sy heran sama cebong biasay bohong terus';1;1;1;0;0;0;0;0;1;1;0;0;nenek nenek heran cebong bohong
USER USER USER USER USER USER USER USER USER Islam Nusantara produk JIL, dipasarkan dg gencar oleh antek\xc2\xb2 JIL.\n\nSementara JIL anti Arab, tapi pro Aseng!\n\nKata (alm) KH. Hasyim Muzadi,;1;0;0;1;1;0;0;0;0;0;1;0;islam nusantara produk jil pasar gencar antek jil jil anti arab pro asing almarhum kh hasyim muzadi
Dari habis sahur sampe jam 10. Sibayik udah nete 4x. Skg rasanya lemas tak terkira \xf0\x9f\xa4\xa2';0;0;0;0;0;0;0;0;0;0;0;0;habis sahur jam si bayi nete x lemas
USER Gak kak emak mah gak demen ama yang sipit wkwk';0;0;0;0;0;0;0;0;0;0;0;0;kak emak suka sipit wkwk
RT USER: Kelakuan homok jaman now, ngentot aja sambil live di Blued #gayvid #gvid #lokalhangat URL;0;1;0;0;0;0;0;0;0;0;0;0;laku homo jaman now ngentot live blued gay video gvid lokal hangat uniform resource locator
"USER Ga kak, gua bukan orang jawa maaf yak :(; ; gua orang palembang soalnya, kakak aja deh yg belajar aksara jawa. Atau kalak mau belajar budaya palembang?";0;0;0;0;0;0;0;0;0;0;0;0;kak gue orang jawa maaf gue orang palembang kakak deh ajar aksara jawa kelak ajar budaya palembang
Pegawai Guardian training lagi kek Mentang2 gue kek gembel cuman kaos sama Flat shoes nanya dijutekin bangsad emang males belinya juga kabur gua ke matahari';1;1;0;1;0;0;0;0;1;0;1;0;pegawai guardian training kayak mentang gue kayak gembel kaos flat shoes dijutekin bangsat malas beli kabur gue matahari
\xe2\x80\x9dPara Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!!\xe2\x80\x9d(sanji) ##HBD17thPelautJKT48';0;1;0;0;0;0;0;0;0;0;0;0;bajing luka lady terima ganjar ratus kali lipat sanji selamat ulang thpelautjkt
ajakan menolak berita hoax dan sukseskan pilkada di wilayah kota keidri:;0;0;0;0;0;0;0;0;0;0;0;0;aja tolak berita hoaks sukses pilih kepala daerah wilayah kota
USER USER Presiden RI Jokowi luarBiasa kerja nya tulus IHLAs untuk #RakyatB3rsamaJKW;0;0;0;0;0;0;0;0;0;0;0;0;presiden ri jokowi kerja tulus ikhlas rakyatb rsamajkw
Edan emang goollnya fabiano!!';0;1;0;0;0;0;0;0;0;0;0;0;edan tuju fabiano
GAPERNAH MENDALAMI AL-QURAN YA BANG??? PANTESAN MULUTNYA KAYA ORANG KAFIR BEJAT HINA farhatabbaslaw';1;1;1;0;1;0;1;0;0;1;0;0;al alquran bang mulut kayak orang kafir bejat hina farhat abbas law
"Sangat terlihat beda sekali Kewibawaannya ,; yg sangat berwibawa cuma gubernur Indonesia USER ; Massya Allah...";0;0;0;0;0;0;0;0;0;0;0;0;lihat beda wibawa wibawa gubernur indonesia masya allah
Anjir baru kali ini lihat orang bego mau debat pilkada. Kerjanya nyerang karakter. Shame on you mpok silvy and agus. #DebatFinalPilkadaJKT;1;1;0;1;0;0;0;0;1;0;1;0;anjir kali lihat orang bego debat pilih kepala daerah kerja serang karakter kecewa on empok silvy and agus debat final pilih kepala daerah jakarta
"#GubernurZamanNow #GusIpulPuti2 #GanjarYasin1 #DjarotSihar2 #HasanAnton2 #KosterAce1 #NurdinSudirman3 #KarolinGidot2 RT USER: ""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsuâ?¦";0;0;0;0;0;0;0;0;0;0;0;0;gubernur zaman now gusipulputi ganjar yasin djarotsihar hasananton kosterace nurdinsudirman karolingidot keanekaragaman budaya suku agama sungguh kaya djarot hadap rakercabsu
USER USER Apa iya Islam itu ga boleh dilokalisasi? Lha Kristen aja mas ada Nusantaranya mas, liat aja di Gereja di bandung ada yg pake gamelan dan ada yg khotbah pake bhs Sunda/Jawa, ada HKBP juga kurang Nusantara apa?';0;0;0;0;0;0;0;0;0;0;0;0;iya islam lokalisasi kristen mas nusantara mas lihat gereja bandung pakai gamelan khotbah pakai bahas sunda jawa huria kristen batak protestan nusantara
Ciptakan Situasi Kamtibmas Menjelang Pilkada 2018, Kapolsek Konang Silaturahmi ke Tokoh Masyarakat;0;0;0;0;0;0;0;0;0;0;0;0;cipta situasi aman tertib masyarakat jelang pilih kepala daerah kepala polisi sektor konang silaturahmi tokoh masyarakat
USER USER positif kok.\nse-positif respon masyarakat terhadap\n- CANGKUL impor\n- GARAM impor\n- BERAS impor\n- JAGUNG impor\n- TENAGA KERJA impor\n- ESEMKA impor\n\nURL;0;0;0;0;0;0;0;0;0;0;0;0;positif positif respon masyarakat hadap cangkul impor garam impor beras impor jagung impor tenaga kerja impor esemka impor uniform resource locator
USER USER USER USER Kata Sembahyang mengadopsi tradisi lokal pada masa kerjaan Hindu.\n\nIstilah\xc2\xa0sembahyang\xc2\xa0pun lahir dari tradisi ritus\xc2\xa0menyembahHyang (Yang Tunggal), sama dengan\xc2\xa0shalat menyembah All;0;0;0;0;0;0;0;0;0;0;0;0;sembahyang adopsi tradisi lokal kerja hindu istilahsembahyangpun lahir tradisi ritusmenyembahhyang tunggal denganshalat sembah all
KAU PENDIKAN TINGGI TAPI BODOH....GK ADA LARANG BAWA AGAMA..BIAR ORANG ISLAM YG DI BAYAR AHOK SADAR GK JADI MILIH AHOK GLA;1;1;1;0;0;0;0;0;1;1;0;0;didik bodoh larang bawa agama biar orang islam bayar ahok sadar pilih ahok gila
USER USER BTP the best ,,,abaikan kaum kampret otak micin ,,,';1;1;0;1;0;0;0;0;1;0;1;0;ahok the best abai kaum kampret otak micin
USER USER , si otak tempurung mah ga usah d ladenin. Smkn d lawan semakin Bloon dan Dungu. Dan kalo ga gitu dia ga makan. Hehe';1;1;1;0;0;0;0;0;1;1;0;0;otak tempurung laden lawan dungu makan hehe
"USER Awaasss... Jgn sampe beritanya sampe ke akhi gerung! Ntar susah nyari kosakatany. klu bcr aja micingin mata, bibir monyong kesamping, suara keluar ky lg nhn kentut.. ""politik kotor skl jmn ini!"". Klu tahu brt ini.. Plng Sambil ky nhn ngeden..""dungu!"". \xf0\x9f\x98\x8b";1;1;1;0;0;0;1;0;0;1;0;0;awaasss berita saudara gerung susah cari kosakata bocor picing mata bibir monyong samping suara ky nhn kentut politik kotor zaman brt pulang ky nhn ngeden dungu
pinokio umur 3 taonan tuh. #2019GantiPresiden;1;0;1;0;0;0;0;0;1;1;0;0;pinokio umur ganti presiden
USER Cerita silat lae \xf0\x9f\x98\x80 semacam Kho Ping Hoo yang dari Indonesia, tapi Liang Ie Shen penulis dari China';0;0;0;0;0;0;0;0;0;0;0;0;cerita silat lae kho merah muda oh indonesia liang ie shen tulis cina
RT USER benci sekali dgn Umat Islam;1;0;0;1;1;0;0;0;0;0;1;0;benci umat islam
"USER USER USER ""Provokasi mayat, politisasi agama"" penyebab kekalahan pilkada DKI, beginilah cara cebong mendeskripsikan kekalahan junjungannya.; FYI ahog blm pernah ikut pemilihan apapun (kec jd wakil) dan dia bukanlah etnis mayorita";1;1;1;0;0;1;0;0;0;1;0;0;provokasi mayat politisasi agama kalah pilih kepala daerah daerah khusus ibukota cebong deskripsi kalah junjung for your information ahok pilih camat wakil etnis mayoritas
USER dari pada gua nete';0;1;0;0;0;0;0;0;0;0;0;0;gue nete
USER Lol bani lowo';1;1;0;1;0;0;0;0;1;0;1;0;wkwk bani lowo
"Takabur bisa lahir dari siapa saja. Penguasa, rakyat, ulama maupun cendikia. Bahkan iblis mahluq yg alim &amp; telah beribadah beratus2 th dilaknat krn hasud takabburnya. Apalagi hanya seorang ahli ilmu filsafat yg tdk failosof; ; Mari kita demo diri sendi";0;0;0;0;0;0;0;0;0;0;0;0;takabur lahir kuasa rakyat ulama cendikia iblis makhluk alim amp ibadah atus laknat hasud takabur orang ahli ilmu filsafat failosof mari demo sendi
A orang yang suka ke konser-konser, sedikit boros.;0;0;0;0;0;0;0;0;0;0;0;0;a orang suka konser konser boros
"[ SAMPAI KAPAN MAKAN RACUN ? ]; _; Banyak ulama yang mengatakan hukum rokok mubah dan ada jugaâ?¦";0;0;0;0;0;0;0;0;0;0;0;0;makan racun ulama hukum rokok mubah
Susilo Bambang Yudhoyono Presiden RI ke 6 meminta Khofifah Emil untuk dekat dengan masyarakat . No 1 Bisa ! BaGusS #KhofifahEmilNomer1;0;0;0;0;0;0;0;0;0;0;0;0;susilo bambang yudhoyono presiden ri khofifah emil masyarakat no bagus khofifahemilnomer
USER udah biasa kali. Gue kpoper tapi kalo ngomonv sama temen2 gue, idol gua banci homo';1;1;1;0;0;0;0;1;0;1;0;0;kali gue gemar korea pop omong teman gue idol gue banci homo
"Saya suka video USER URL Awal Kisah Perseteruan Haji Bolot &amp; Malih Tongtong'";0;0;0;0;0;0;0;0;0;0;0;0;suka video uniform resource locator kisah seteru haji bolot amp malih tongtong
Budaya kafir bersungguh, klau hal2 islam tidak diendahkan...;0;0;0;0;0;0;0;0;0;0;0;0;budaya kafir sungguh islam indah
"USER USER USER USER \xf0\x9f\x8e\xb6 la la la...hm hmm \xf0\x9f\x8e\xa7 ""Semua diam ,semua bisu""\n""Kita coba tanya sama rumput yg bergoyang"" \n\xe2\x99\xab\xe2\x99\xab\xe2\x99\xab\xe2\x99\xaa\xe2\x99\xaa\xe2\x99\xaa'";0;0;0;0;0;0;0;0;0;0;0;0;hem hem diam bisu coba rumput goyang
Apabila setan membisikkan was-was kepadamu, mintalah perlindungan kepada Allah. (QS. al-A\xe2\x80\x99raf: 200 dan Fushilat: 36).';0;0;0;0;0;0;0;0;0;0;0;0;setan bisik was was lindung allah qs al araf fussilat
USER USER USER USER USER USER USER Klw ente atheis..ngapain sibuk dgn agama orang...;0;0;0;0;0;0;0;0;0;0;0;0;ateis sibuk agama orang
Lengserkan Jokowi Bangsat!!;1;1;1;0;0;0;0;0;1;0;0;1;lengser jokowi bangsat
"USER Selamat hari kartini ; ; #2019GANTIPRESIDEN; #2019PRESIDENBARU";0;0;0;0;0;0;0;0;0;0;0;0;selamat kartini ganti presiden presidenbaru
RT USER: Bajingan Homo!!!\nHati2 terhadap anak2 kita terutama di kamar mandi laki2, jgn biarkan sendiri! URL;1;1;1;0;0;0;0;1;0;1;0;0;bajing homo hati hadap anak utama kamar mandi laki biar uniform resource locator
USER Iya cocot';1;1;1;0;0;0;0;0;1;1;0;0;iya cocot
USER karena budaya indonesia.;0;0;0;0;0;0;0;0;0;0;0;0;budaya indonesia
"USER Yang ngajarin solat'a ajah itu orang aseng dia hanya ingin memecah belah islam""";0;0;0;0;0;0;0;0;0;0;0;0;ajar salat a orang asing pecah belah islam
USER x || Lo ngomong aja kaga bener bangke';1;1;1;0;0;0;0;0;1;1;0;0;x bicara bangkai
USER USER Kita semua tidak pernah akan mempercayai yg negara Kita disuatu hari nanti akan dijajah oleh kerana terdapat kes2pembubaran sistem2 beraja dinegara Kita kini untuk menjadikan sebagai negara republik komunis padahal negara2 penjaja;0;0;0;0;0;0;0;0;0;0;0;0;percaya negara jajah ranah kes bubar sistem beraja negara negara republik komunis negara jaja
tapi masih menikmati kebijakan yang dulu diusulkan PKI.. lha yo opo...;1;0;0;1;0;1;0;0;0;0;1;0;nikmat bijak usul partai komunis indonesia iya
Kalo seumpama orang cina di usir paksa dari indonesia gimana;1;0;0;1;0;1;0;0;0;0;1;0;umpama orang cina usir paksa indonesia
USER bunda ngentot yuk';0;1;0;0;0;0;0;0;0;0;0;0;bunda ngentot yuk
RT USER: china babi... china maling...\n#UsirChina https:\/\/t.co\/9y4HIWHJp2;1;1;0;1;0;1;0;0;0;0;0;1;cina babi cina maling usir cina
Bung Karno anti asing dan beliau dari Jawa, coba deh adain konsensus lebih banyak mana Jawa yang anti asing atau pro asing karena kebo*ohannya. \n\nKalau kami keliru kami tutup akun';0;0;0;0;0;0;0;0;0;0;0;0;karno anti asing beliau jawa coba deh adakan konsensus jawa anti asing pro asing kebo ohannya keliru tutup akun
PROYEK KORUPSI REZIM SBY URL;1;0;1;0;0;0;0;0;1;1;0;0;proyek korupsi rezim susilo bambang yudhoyono uniform resource locator
USER Wajar saja, lihat saja tingkah bbrp petinggi negeri ini yg suka mencampur bhs indonesia dgn bhs asing setiap kali bicara';0;0;0;0;0;0;0;0;0;0;0;0;wajar lihat tingkah petinggi negeri suka campur bahas indonesia bahas asing kali bicara
AB: pribadi yg senang berkompetisi dalam hal yang baik dan positif;0;0;0;0;0;0;0;0;0;0;0;0;ab pribadi senang kompetisi positif
"USER USER Terus menurut lo kitab suci agAma apa yg di bilang om USER ; ; #Mendadakkalap";1;0;1;0;0;0;0;0;1;1;0;0;kitab suci agama bilang om dadak kalap
USER Suka nutup mata. Kaga ditutup pun udah terlihat tertutup gara2 sipit /?';0;0;0;0;0;0;0;0;0;0;0;0;suka tutup mata tutup lihat tutup gara sipit
USER Sy sbg muslim tdk merasa pak USER menistakan kitab suci Alqur'an, krn dlm Alqur'an sndri ada bbrp suku kata yg smpai dtik ini blm diketahui mkna faktualnya olh umat islam, tp kami yakini kata tsb ada makna yg tersirat (fiksi) yg blm;0;0;0;0;0;0;0;0;0;0;0;0;muslim nista kitab suci alquran an alquran an suku detik makna faktual umat islam makna sirat fiksi
USER eh kasar kau kampang';1;1;1;0;0;0;0;0;1;1;0;0;eh kasar kampang
"BENTAR LAGI GUA RILIS ALBUM THE ONTA'S WKWKWKWKWK""";0;0;0;0;0;0;0;0;0;0;0;0;bentar gue rilis album the onta si wkwk
USER Ada cebong bang dia merasa paling benar';1;1;1;0;0;0;0;0;1;1;0;0;cebong bang
Najis banget gw ngetwit apa barusan wey';0;1;0;0;0;0;0;0;0;0;0;0;najis banget gue mentwit barusan he
Kamu transgender atau gmn anjing :( URL;1;1;1;0;0;0;0;1;0;1;0;0;transgender anjing uniform resource locator
USER awas bintitan lu ngintipin titit kucing';0;1;0;0;0;0;0;0;0;0;0;0;awas bintit intip titit kucing
USER USER Bawel, baper, bolot, baik, bodor , gaje wkwk apa ya udah itu aja deh';0;1;0;0;0;0;0;0;0;0;0;0;bawel bawa asa bolot bodor wkwk deh
USER USER USER USER Gue saranin gk perlu bnyk bacot maling ayat, langsung to the point aja lu jadi orang... Yg tdk sepaham lu teriakin aja kafir sesat, liberal, pemuja dukun, bla blaaa.. pasti hatimu puas dehh ..';1;1;1;0;1;0;0;0;0;1;0;0;gue saran bacot maling ayat langsung to the point orang paham riak kafir sesat liberal puja dukun bla blaaa hati puas deh
Jgn salah target bkn ahok... agenda utama lengserkan Jokowi ..;1;0;1;0;0;0;0;0;1;0;0;1;salah target ahok agenda utama lengser jokowi
"USER USER masa baru kena hestek aja udah kepanasan ??? Kepo banget ; ; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;kena tagar panas banget ganti presiden
Maju lu sini duit tapi kau goyang kaki tak buat pape , mana la duit nak maju kat kau bodo URL;0;1;0;0;0;0;0;0;0;0;0;0;maju duit goyang kaki pape duit nak maju kat bodoh uniform resource locator
USER HKBP berdiri itu sejak pecahnya kristen khatolik pada zaman penjajahan belanda,dl tdk ada yg namanya kristen protestan yg ada cm kristen khatolik.\nTerjadilah perpecahan dan berdirilah HKBP yg prtama kali di tarutung.\n\nNah skrg anda sy k;0;0;0;0;0;0;0;0;0;0;0;0;huria kristen batak protestan pecah kristen katolik zaman jajah belanda nama kristen protestan kristen katolik pecah huria kristen batak protestan kali tarutung k
Ha .. ha .. Banyak baca biar pintar ... JEPANG, AMERIKA, CHINA... Utang sama siapa ... Anda tau enggak ..?;0;0;0;0;0;0;0;0;0;0;0;0;baca biar pintar jepang amerika cina utang tau
Prabowo Sudah Kalah Menyebut Bantuan Jokowi Hanya Pencitraan Adalah Ratapan Pilu;1;0;1;0;0;0;0;0;1;1;0;0;prabowo kalah bantu jokowi citra ratap pilu
USER USER dan yang takut dengan adzan adalah IBLIS';0;0;0;0;0;0;0;0;0;0;0;0;takut azan iblis
USER USER Yg goblog itu adalah bani cebong tukang tipu penjilat penguasa yg ketahuan gerakin masa yg dibayar pakai nasi bungkus. Propaganda nasi bungkus memang selalu gagal.';1;1;0;1;0;0;0;0;1;0;1;0;goblok bani cebong tukang tipu jilat kuasa gera bayar pakai nasi bungkus propaganda nasi bungkus gagal
USER USER USER USER Wuih... cebong sewot...\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';1;1;1;0;0;0;0;0;1;1;0;0;cebong sewot
2. Gerakan ini menekankan pentingnya kerja keras secara total untuk tingkatkan potensi bangsa;0;0;0;0;0;0;0;0;0;0;0;0;gera tekan kerja keras total tingkat potensi bangsa
Padahal gubernur saat ini Djarot. Mayoritas partai politik di DPRD juga pendukung Ahok Djarot. Payah ya mereka USER URL;1;0;1;0;0;0;0;0;1;1;0;0;gubernur djarot mayoritas partai politik dewan wakil rakyat daerah dukung ahok djarot payah uniform resource locator
USER rezim rusak bukan memperbaiki systeamnya malah sibuk cari2 kesalahan klu itu pasti ketemu aja, KPK alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi, orangnya';0;0;0;0;0;0;0;0;0;0;0;0;rezim rusak sistem sibuk cari salah ketemu komisi berantas korupsi alat besok perintah ganti ulang engah selesai organisasi orang
Saat orang orang saling menuding antek aseng, aseng sesungguhnya bertepuk tangan.';0;0;0;0;0;0;0;0;0;0;0;0;orang orang tuding antek asing asing sungguh tepuk tangan
USER Nah loh katanya anti aseng';0;0;0;0;0;0;0;0;0;0;0;0;anti asing
Selamat Pak USER Semoga Bisa Terus Berkiprah, Bahkan Tingkat Nasional.;0;0;0;0;0;0;0;0;0;0;0;0;selamat moga kiprah tingkat nasional
#AsyikM3nang saya sih ikut ulama saja;0;0;0;0;0;0;0;0;0;0;0;0;asyikm ulama
USER Yang saya ketahui bahwa diketapang banyak tka asing yg berkerja di berbagai perusahaan. Termasuk pt who tambang bouksid yg viral saat pilpres dulu. \nDan bisa jadi ini karena kerja sama tsb terjadi di era gubernur cornelis dan wakilnya ora;0;0;0;0;0;0;0;0;0;0;0;0;ketapang tenaga kerja asing asing kerja usaha masuk pt who tambang bauksit viral pilih presiden kerja era gubernur cornelis wakil
USER Anak pecun... ga jauh2 dr hobi zina.. haha';1;1;1;0;0;0;0;1;0;1;0;0;anak pecun hobi zina haha
USER QUE BOM SBBSNSN';0;0;0;0;0;0;0;0;0;0;0;0;bom surat harga syariah negara
USER Istirahat aja pak presiden momentum sudah berlalu, saya pernah jadi saksi telinga dan mata awal rapat pembentukan PD di Pacitan tahun 2003;0;0;0;0;0;0;0;0;0;0;0;0;istirahat presiden momentum saksi telinga mata rapat bentuk pacitan
Pada 1979, House Select Committee on Assassinations (HSCA) menemukan cacat investigasi yang dilakukan FBI dan Warren Commission. HSCA juga menyimpulkan ada empat tembakan yang dilakukan dan kemungkinan terdapat konspirasi di dalamnya.';0;0;0;0;0;0;0;0;0;0;0;0;house select committee on assassination hsca temu cacat investigasi laku fbi warren commission hsca simpul tembak laku konspirasi
USER Tak terasa genap 1 tahun mendatang 17 April 2018 akan digelar Hajatan pilpres, acara tahunan Negara Indonesia untuk memilih Presiden. Semoga senantiasa berjalan aman dan lancar. Amin.;0;0;0;0;0;0;0;0;0;0;0;0;asa genap april gelar hajat pilih presiden acara negara indonesia pilih presiden moga senantiasa jalan aman lancar amin
USER Ian pantat';0;1;0;0;0;0;0;0;0;0;0;0;ian pantat
USER USER Ngakunya org pintar dan beragama, emangnya agama mana yg memperbolehkan menista dan menghujat org lain???. Jgnkan orang bodoh, org yg ( maaf) sejak lahir idiot sekalipun dia, kita hrs hargain sebagai sesama ciptaan Tuhan. Ingat : iblis itu juga pintar dan sangat licik!!!';0;1;0;0;0;0;0;0;0;0;0;0;orang pintar agama agama nista hujat orang orang bodoh orang maaf lahir idiot harga cipta tuhan iblis pintar licik
Pendaftaran Capres untuk #Pilpres2019 saja belum dibuka sampai Agustus 2018...yang normatif begini politikus PDIP masih belum paham? #2019GantiPresiden !!;1;0;0;1;0;0;0;0;1;0;1;0;daftar calon presiden pilih presiden buka agustus normatif politikus partai demokrasi indonesia juang paham ganti presiden
Si tolol udah tau pemerintah rezim komunis ini bobrok koruptor bisa pimpinan sidang DPR paya cebong URL;1;1;1;0;0;1;0;0;0;1;0;0;tolol tau perintah rezim komunis bobrok koruptor pimpin sidang dewan wakil rakyat paya cebong uniform resource locator
dari dulu kenapa bapak w kalau ke mantan mantan w selalu mgerasa sedih ampe kepikiran dan gabisa tidur lohh?!! dan w ngerasa jadi anak yg brengsek aja gt ke laki2 :)))';0;1;0;0;0;0;0;0;0;0;0;0;gue mantan mantan gue sedih pikir tidur lo gue anak berengsek laki
Cina perusak bangsa!! Usir !! Stuju??;1;0;0;1;0;1;0;0;0;0;0;1;cina usak bangsa usir tuju
#2019GantiPresiden scra konstitusional hak setiap rakyat woiii!! . Gini nih kalo planga plongo tapi kelakuan otoriter.;1;1;1;0;0;0;0;0;1;1;0;0;ganti presiden konstitusional hak rakyat woiii plonga plongo laku otoriter
