Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed
USER Propaganda agama selalu pembrontakan dipimpinUlama atau Ustaz.Tetapi buktinya tidak pernah ada ulama/ustaz yg ditangkap apalagi dibuang ke BovenDigul,.Yg ada adalah tahanan NASOMALISdan KOMUNIS.Ada bukti;0;0;0;0;0;0;0;0;0;0;0;0;user propaganda agama selalu pemberontakan dipimpin ulama atau ustaz tetapi buktinya tidak pernah ada ulama ustaz yang ditangkap apalagi dibuang ke boven digoel yang ada adalah tahanan nasionalisme dan komunis ada bukti
Allah SWT tak paham toleransi hrs DIBUANG USER Ingin Belajar Toleransi & Keindonesiaan, Gabung SabangMerauke 2016;1;1;0;1;1;0;0;0;0;0;0;1;allah subhanahu wa taala tidak paham toleransi harus dibuang user ingin belajar toleransi keindonesiaan gabung sabang merauke 
"USER Saya sudah tau ini, ini Sarah ini pasukan nasi bungkus, yang mana yang ada dana.\n\nPernah coba nantangin mau samperin saya, saya tunggu ehh ""NGEBLOCK""'";0;0;0;0;0;0;0;0;0;0;0;0;user saya sudah tau ini ini sarah ini pasukan nasi bungkus yang mana yang ada dana pernah coba menantang mau menyamperi saya saya tunggu eh mengeblok 
USER Indonesia 99% tetap ganti presiden kopanye nang ruhut #2019GantiPresiden #2019.;0;0;0;0;0;0;0;0;0;0;0;0;user indonesia tetap ganti presiden kampanye di ruhut ganti presiden 
USER USER 2019 boomerang buat pak USER.. mulut USER;1;0;1;0;0;0;0;0;1;1;0;0;user user boomerang buat pak user mulut user
Kalau sudah begini rame - rame saling cuci tangan. Cari aman masing - masing..... Dasar gubernur curang;1;0;1;0;0;0;0;0;1;1;0;0;kalau sudah begini ramai ramai saling cuci tangan cari aman masing masing dasar gubernur curang
USER USER Kalo cacat otak jangan dipelihara';1;1;1;0;0;0;1;0;0;1;0;0;user user kalau cacat otak jangan dipelihara 
USER USER ini masih cacad bgt ngeditnya loh\xf0\x9f\x98\xad tapi makaih yaaa huhuu\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a';0;1;0;0;0;0;0;0;0;0;0;0;user user ini masih cacat banget mengeditnya lah tapi terima kasih ya huhu 
Islam Nusantara 1 wacana soal Islam Arab dengan PKI yg juga numpang di PDIP. 2015 ini setelah Jokowi menang di pilpres 2014. Sadar ga sih lu dimanfaatkan USER sadar.';1;0;0;1;1;1;0;0;0;0;1;0;islam nusantara wacana soal islam arab dengan partai komunis indonesia yang juga menumpang di partai demokrasi indonesia perjuangan ini setelah jokowi menang di pemilihan presiden sadar tidak sih kamu dimanfaatkan user sadar 
KPK SDH MENYERAH DAN SIAP DI BUBARKAN? URL;1;0;0;1;0;0;0;0;1;0;1;0;komisi pemberantasan korupsi sudah menyerah dan siap di bubarkan url
USER bodo yang penting mak bahagia';0;1;0;0;0;0;0;0;0;0;0;0;user bodoh yang penting ibu bahagia 
USER Pak USER Saya harap KemAgama mau menggelar diskusi terbuka & beradab, sy siap memberi penjelasan;0;0;0;0;0;0;0;0;0;0;0;0;user pak user saya harap kementerian agama mau menggelar diskusi terbuka beradab aku siap memberi penjelasan
USER USER Lucuk dan sipit hmmm';0;0;0;0;0;0;0;0;0;0;0;0;user user lucu dan sipit hem 
Bersiap usir sepasang= ASING-CINA,, USER USER USER USER USER USER USER SelamatkenHutan;1;0;1;0;0;1;0;0;0;1;0;0;bersiap usir sepasang asing cina user user user user user user user selamatkan hutan
USER BENCONG TREAK BENCONG';1;1;1;0;0;0;0;1;0;1;0;0;user bencong teriak bencong 
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 ; DM";0;0;0;0;0;0;0;0;0;0;0;0;warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu seba baduy direct message
Kenapa berkata asu dibilang mengumpat dan kasar? Bukannya asu salah satu hewan piaraan yg lucu dan ngemesin? Nek ra iso eek we ws tak pelihara';0;0;0;0;0;0;0;0;0;0;0;0;kenapa berkata anjing dibilang mengumpat dan kasar bukannya anjing salah satu hewan piaraan yang lucu dan menggemaskan nek ra bisa tai we sudah tidak pelihara 
paling mau muntah liat lagak nya USER, jadi orang sok iye banget hoek;1;1;1;0;0;0;0;0;1;1;0;0;paling mau muntah lihat lagak nya user jadi orang sok iya banget hoek
Artinya kepercayaan Quran sebagai kitab hukum Allah SWT harus dibuang Pak Lukman?;1;0;0;1;1;0;0;0;0;0;1;0;artinya kepercayaan alquran sebagai kitab hukum allah subhanahu wa taala harus dibuang pak lukman 
USER Ketika cinta itu buta';0;0;0;0;0;0;0;0;0;0;0;0;user ketika cinta itu buta 
USER Belomm Ã°??Â­Ã°??Â­ susah banget ini cari jumlah peminat budaya indo di korsel. Giliran nemu tapi sumbernya ga akurat. Kamu gimana?;0;0;0;0;0;0;0;0;0;0;0;0;user belum susah banget ini cari jumlah peminat budaya indonesia di korsel giliran menemukan tapi sumbernya tidak akurat kamu bagaimana 
Kenapa ya orang Indonesia ini disuruh tertib susah banget? Salah satu contohnya adalah tertib untuk tidak naik ke KRL sebelum penumpang yang mau turun selesai semua. Saking seringnya nemu orang-orang brengsek kayak gitu di stasiun, saya sampai kepikiran untuk nyiapin kata makian.';0;1;0;0;0;0;0;0;0;0;0;0;kenapa ya orang indonesia ini disuruh tertib susah banget salah satu contohnya adalah tertib untuk tidak naik ke kereta listrik sebelum penumpang yang mau turun selesai semua saking seringnya menemukan orang orang berengsek kayak begitu di stasiun saya sampai kepikiran untuk menyiapkan kata makian 
Terciduk! Indra Piliang Relawan Anies-Sandi Ketangkap Narkoba Nahloh URL;1;0;1;0;0;0;0;0;1;1;0;0;terciduk indra piliang relawan anies sandi ketangkap narkoba nah loh url
USER USER \nUSER \nUSER \nTulisanya sll menyudutkan pemerintah dan di ada2 kan , issue tka Cina Sdh ga ditulis lg semenjak dibuktikan USER berkunjung ke polewali..kalo Blom waaah tiap hari itu2 aja Yg ditulis ..';0;0;0;0;0;0;0;0;0;0;0;0;user user user user tulisanya selalu menyudutkan pemerintah dan di ada ada kan isu tenaga kerja asing cina sudah tidak ditulis lagi semenjak dibuktikan user berkunjung ke polewali kalau belum wah setiap hari itu itu saja yang ditulis 
USER USER USER USER Kajakajakajakaja Muito bom';0;0;0;0;0;0;0;0;0;0;0;0;user user user user haha banyak bom 
Dody sebelumnya menjabat sebagai Asisten Gubernur Kepala Departemen Kebijakan Ekonomi dan'¦;0;0;0;0;0;0;0;0;0;0;0;0;dody sebelumnya menjabat sebagai asisten gubernur kepala departemen kebijakan ekonomi dan 
USER USER Dongo dinungo ya mas,, bejo sukses dunyo akherat aamiin. \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a';0;0;0;0;0;0;0;0;0;0;0;0;user user dungu doa ya mas beruntung sukses dunia akhirat aamiin 
USER lu JUGA SIPIT bri!';1;1;1;0;0;0;1;0;0;1;0;0;user kamu juga sipit bank rakyat indonesia 
USER Titit mu??';0;1;0;0;0;0;0;0;0;0;0;0;user titit mu 
Moga2 berkah untuk semuanya, tapi mohon perhatian untuk sektor2 lain yang mana dunia usaha merasa masih dipersulit, di takut2i, mohon Bapak Presiden blusukan juga ke lkpp yang dirasa sangat menghambat, ke depkes, polisi masih juga suka mengganggu.;0;0;0;0;0;0;0;0;0;0;0;0;semoga semoga berkah untuk semuanya tapi mohon perhatian untuk sektor sektor lain yang mana dunia usaha merasa masih dipersulit di menakuti mohon bapak presiden blusuk juga ke lembaga kebijakan pengadaan barang jasa pemerintah yang dirasa sangat menghambat ke departemen kesehatan polisi masih juga suka mengganggu 
TERORIS Tidak Pernah Ada Sekalipun Para Kafir Komunis Nusantara Menista Islam, Kitab dan Nabi SAW.\n\nAKAN TETAPI Teroris Itu Selalu Hadir Dimana dan Kapan Saja, Bila Hendak Mengesampingkan Isu Politik Yang Memanas.';0;0;0;0;0;0;0;0;0;0;0;0;teroris tidak pernah ada sekalipun para kafir komunis nusantara menista islam kitab dan nabi saw akan tetapi teroris itu selalu hadir dimana dan kapan saja bila hendak mengesampingkan isu politik yang memanas 
muhammadiyahinggris jalin kerjasama pengendalian ekstrimisme;0;0;0;0;0;0;0;0;0;0;0;0;muhammadiyah inggris jalin kerja sama pengendalian ekstremisme
semua sektor kacau adalah Fakta.. sampe2 pembunuh dibela.. mulai ga waras orang-orang di negeri ini Lengserkan Jokowi SegeraSI_MPR2017;1;0;1;0;0;0;0;0;1;0;0;1;semua sektor kacau adalah fakta sampai sampai pembunuh dibela mulai tidak waras orang orang di negeri ini lengserkan jokowi segerasi mpr 
RT USER: Siapapun yg mengelola perkara sistem tiket masuk ke Bromo,Tengger,Semeru ini emang biadab, idiot, pantek, jembat';1;1;0;1;0;0;1;0;0;0;1;0;rt user siapapun yang mengelola perkara sistem tiket masuk ke bromo tengger semeru ini memang biadab idiot pantek jembat 
USER USER USER pikiran anak bani kampret g beda jauh sma penista agama. Penfitnah, Penipu Dan Garong..;1;1;0;1;0;0;0;0;1;0;1;0;user user user pikiran anak bani kampret tidak beda jauh sama penista agama pemfitnah penipu dan garong 
RT USER USER Kalo ingin benar-bencar PKI gak ada di Indonesia bubarkan PDIP !!;1;0;0;1;0;1;0;0;0;0;0;1;rt user user kalau ingin benar bentar partai komunis indonesia tidak ada di indonesia bubarkan partai demokrasi indonesia perjuangan 
USER USER Kalau mau jadi Katolik aku bisa bantu mz';0;0;0;0;0;0;0;0;0;0;0;0;user user kalau mau jadi katolik aku bisa bantu mas 
USER Ngaca idiot. Idiot manggil idiot';1;1;1;0;0;0;1;0;0;1;0;0;user mengaca idiot idiot memanggil idiot 
USER USER USER anjing2 ahok.kaum babi lo bnyk bacot.mnding duel sma gw.;1;1;0;1;0;0;0;0;1;0;1;0;user user user anjing anjing ahok kaum babi kamu banyak bacot lebih baik duel sama aku 
USER USER USER USER Sama bli senang punya saudara bli, kebetulan saya senang mempelajari Hindu Bali, untuk menambah wawasan.\nDan karya karya Gde Prama juga menarik untuk dibaca perluasan wawasan.';0;0;0;0;0;0;0;0;0;0;0;0;user user user user sama beli senang punya saudara beli kebetulan saya senang mempelajari hindu bali untuk menambah wawasan dan karya karya besar prama juga menarik untuk dibaca perluasan wawasan 
Liat orang lagi sulit bisa bisanya gamau bantu, liat ntar pas lu susah gaada yang bantu mampus lu tai.';1;1;1;0;0;0;0;0;1;1;0;0;lihat orang lagi sulit bisa bisanya tidak mau bantu lihat nanti pas kamu susah tidak ada yang bantu mampus kamu tai 
USER USER USER Hahaha itu berbeda dibandara tempat byk penumpang dari berbagai negara. Lah ini dijalan di kabupaten ada rambu tulisan cina, terlihat bgt minta dijajah cina';0;0;0;0;0;0;0;0;0;0;0;0;user user user haha itu berbeda di bandara tempat banyak penumpang dari berbagai negara lah ini di jalan di kabupaten ada rambu tulisan cina terlihat banget meminta dijajah cina 
USER Kemenangan Anies Sandi seharusnya batal demi hukum;1;0;1;0;0;0;0;0;1;1;0;0;user kemenangan anies sandi seharusnya batal demi hukum
"URL &lt;-pacar lesbi #xxx #porn #bokep'";0;1;0;0;0;0;0;0;0;0;0;0;url lt pacar lesbian xxx porno bokep 
USER Trus solusi jangka pendek untuk mencegah aksi bom bunuh diri itu apa prof? (kalau gak pake undang2 itu)';0;0;0;0;0;0;0;0;0;0;0;0;user terus solusi jangka pendek untuk mencegah aksi bom bunuh diri itu apa prof kalau tidak pakai undang undang itu 
Saya Muslim, Katolik,Budha,Hindu ,Kristen,Jawa,Sumatra,Papua tidak masalah, konsekuensiny anda bukan Muslim, Jawa dst. karena itu semua kebhinekaan kita. \nTapi kalo saya NKRI ,Pancasila konsekuensinya selain itu bukan orang Indonesia ...';0;0;0;0;0;0;0;0;0;0;0;0;saya muslim katolik buddha hindu kristen jawa sumatera papua tidak masalah konsekuensinya kamu bukan muslim jawa dan seterusnya karena itu semua kebinekaan kita tapi kalau saya negara kesatuan republik indonesia pancasila konsekuensinya selain itu bukan orang indonesia 
USER USER USER USER USER Maaf nih....emang ada katolik nusantara?';0;0;0;0;0;0;0;0;0;0;0;0;user user user user user maaf nih memang ada katolik nusantara 
RT USER yang kelima usir orang-orang budha dan kristen dari indonesia, yang terakhir bakar semua rumah rumah orang-orang kristen dan budha;1;0;0;1;1;0;0;0;0;0;0;1;rt user yang kelima usir orang orang buddha dan kristen dari indonesia yang terakhir bakar semua rumah rumah orang orang kristen dan buddha
Ini Pernyataan Fadli Zon Sebut potensi korupsi jadi kecil jika Pilkada melalui DPRD Di ...;0;0;0;0;0;0;0;0;0;0;0;0;ini pernyataan fadli zon sebut potensi korupsi jadi kecil jika pilihan kepala daerah melalui dewan perwakilan rakyat daerah di 
USER USER Islam nusantara ngga ada bedanya sama cebong nusantara';1;1;0;1;1;0;0;0;0;0;1;0;user user islam nusantara tidak ada bedanya sama kecebong nusantara 
USER mabuk onta arab, bro??? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3';0;1;0;0;0;0;0;0;0;0;0;0;user mabuk unta arab bro 
Merunut dari data KedaiKOPI dan Median, nama itu mengkerucut pada nama TGB M Zainul Majdi. Gubernur NTB dua periode. Elektabilitasnya terus naik, masuk top five.;0;0;0;0;0;0;0;0;0;0;0;0;merunut dari data kedai kopi dan median nama itu mengkerucut pada nama tuan guru bajang sama zainul majdi gubernur nusa tenggara barat dua periode elektabilitasnya terus naik masuk top five 
Jokowi USER Adalah Ahok Yang Tertunda siap-siap dipenjara juga ya pak URL;1;0;1;0;0;0;0;0;1;1;0;0;jokowi user adalah ahok yang tertunda siap siap di penjara juga ya pak url
Gue gamau nyindir tapi jadi kesannya jadi nyindir hadeeehhh bego wkwk';0;1;0;0;0;0;0;0;0;0;0;0;aku tidak mau menyindir tapi jadi kesannya jadi menyindir aduh bego wkwk 
Nama Lengkap : Iris Jung\n\nNama Asli : Jung An Ri\n\nTempat, Tanggal lahir : Busan, 10 Agustus 1991\n\nAgama : Katolik';0;0;0;0;0;0;0;0;0;0;0;0;nama lengkap iris jung nama asli jung an republik indonesia tempat tanggal lahir busan agustus agama katolik 
"Yai Ma'ruf Amin salah seorang Ulama yg hadir maulid Majelis Rasulullah sejak pertama kali diadakan di Monas...; .; .; AlHabib Munzir AlMusawa menjuluki Yai Ma'ruf sbg Gerahamnya Ahlusunnah Wal Jama'ah";0;0;0;0;0;0;0;0;0;0;0;0;ya iyalah sama ruf amin salah seorang ulama yang hadir maulid majelis rasulullah sejak pertama kali diadakan di monas al habib munzir al musawa menjuluki ya iyalah sama ruf sebagai gerahamnya ahlusunah wah jama ah
Yang menjadi persoalan, rejim jokowi ini melanggengkan salah urus kebijakan agraria Orde Baru sebelumnya ).|#keadilandistribusitanah';0;0;0;0;0;0;0;0;0;0;0;0;yang menjadi persoalan rejim jokowi ini melanggengkan salah urus kebijakan agraria orde baru sebelumnya keadilan distribusi tanah 
Presiden Amerika Barack Hussein Obama mendesak Putin untuk menarik mundur tentara Rusia di Ukraina.;0;0;0;0;0;0;0;0;0;0;0;0;presiden amerika barack hussein obama mendesak putin untuk menarik mundur tentara rusia di ukraina 
USER Semoga ente di laknat Allah karena merusak islam dari dalam..;1;0;1;0;1;0;0;0;0;1;0;0;user semoga kamu di laknat allah karena merusak islam dari dalam 
Kalau kerasnya nasionalis religius dan Islam melawan politik kawanan penista agama, kawanan simpatisan PKI, kawanan yg dikutuk Palestina, kawanan pengubur agama kalau itu BETUL, bahkan HARUS dgn spirit agama. Apa jgn2 politik yg dikafirkan itu benar2 mrk;0;0;0;0;0;0;0;0;0;0;0;0;kalau kerasnya nasionalis religius dan islam melawan politik kawanan penista agama kawanan simpatisan partai komunis indonesia kawanan yang dikutuk palestina kawanan pengubur agama kalau itu betul bahkan harus dengan spirit agama apa jangan jangan politik yang dikafirkan itu benar benar mereka
USER USER Bank Pemerintah gulung tikar, kmdn di jual ke asing/aseng.';0;0;0;0;0;0;0;0;0;0;0;0;user user bank pemerintah gulung tikar kmdn di jual ke asing asing 
USER Insyaallah..jika kita dpt boikot safiey illias,tempiasnye akan kena pada transgender s yg lain...';0;0;0;0;0;0;0;0;0;0;0;0;user insyaallah jika kita dapat boikot safiey ilias tempiasnya akan kena pada transgender si yang lain 
Bacot lu member karma';1;1;1;0;0;0;0;0;1;1;0;0;bacot kamu member karma 
Tjahjo mengatakan, saat ini pemerintah masih memberikan waktu bagi fraksi yang ada di DPR untuk melakukan lobi.';0;0;0;0;0;0;0;0;0;0;0;0;tjahjo mengatakan saat ini pemerintah masih memberikan waktu bagi fraksi yang ada di dewan perwakilan rakyat untuk melakukan lobi 
Lain betul mood ngantuk tapi kena bljr sbb bsk exam ni. Mouse nda function kena ampas, pen putus2 kena kasi patah terus. \xf0\x9f\x98\xa9';0;0;0;0;0;0;0;0;0;0;0;0;lain betul mood mengantuk tapi kena belajar sebab besok exam nih tikus tidak function kena ampas ingin putus putus kena kasih patah terus 
RT USER IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau;1;1;1;0;0;0;0;0;1;1;0;0;rt user iklan ahok jahat bikin darah mendidih bangsat penuh dengan propaganda memang kamu kira islam radikal kalau kami mau
USER USER USER Mau debat sama anak yg dikuliahin tapi bisa dibegoin?\nBajingan emang orang kayak elu ya bikin indon sengsara URL;1;1;1;0;0;0;0;0;1;1;0;0;user user user mau debat sama anak yang dikuliahi tapi bisa dibegoin bajingan memang orang kayak kamu ya bikin indon sengsara url
"Karena kebiasaan pake earphone ke mana-mana dan suka budek kalo ada yang nanya, tadi tiba-tiba ada bapak-bapak nanya dan aku gak denger dia nanya apa, tanganku refleks megang kuping, padahal lagi gak pake earphone :""( kumalu 2 detik\xf0\x9f\x98\xad\xf0\x9f\xa4\xa7'";0;0;0;0;0;0;0;0;0;0;0;0;karena kebiasaan pakai earphone ke mana mana dan suka budek kalau ada yang bertanya tadi tiba tiba ada bapak bapak bertanya dan aku tidak dengar dia bertanya apa tanganku refleks memegang kuping padahal lagi tidak pakai earphone aku malu detik 
Rakyat terbelah karena pilpres? Wajar\n\nAS saja terbelah pada pilpres Nop 2016\n\nYg penting jangan terpecah, jangan konflik, jangan merusak NKR\n\nLebih penting lagi, jangan sampai proksi aseng asing menjajah RI';0;0;0;0;0;0;0;0;0;0;0;0;rakyat terbelah karena pemilihan presiden wajar as saja terbelah pada pemilihan presiden tidak yang penting jangan terpecah jangan konflik jangan merusak nkr lebih penting lagi jangan sampai proksi asing asing menjajah republik indonesia 
Ketika cinta menyapa, mungkin akan membuat buta hati tuli telinga. Tapi logika harus tetap terjaga agar tak terluka karenanya.';0;0;0;0;0;0;0;0;0;0;0;0;ketika cinta menyapa mungkin akan membuat buta hati tuli telinga tapi logika harus tetap terjaga agar tidak terluka karenanya 
USER Agama katholik ngak ada yg menyebut khatolik nusantara, agama kristen protestan ngak ada yg menyebut kristen protestan nusantara, agama hindu ngak ada yg menyebut hindu nusantara, agama budha ngak ada yg menyebut budha nusantara, ...lha kok ini;0;0;0;0;0;0;0;0;0;0;0;0;user agama katolik tidak ada yang menyebut katolik nusantara agama kristen protestan tidak ada yang menyebut kristen protestan nusantara agama hindu tidak ada yang menyebut hindu nusantara agama buddha tidak ada yang menyebut buddha nusantara lah kok ini
USER 11 GB raib dicuri oleh providernya sendiri USER kan kampret';1;1;0;1;0;0;0;0;1;0;1;0;user gb raib dicuri oleh penyedianya sendiri user kan kampret 
"""..."" Tahun ini Masyarakat Adat Baduy menyerahkan hasil panennya kepada Pjs Bupati Lebak Ino S Rawita dan Gubernur Banten Wahidin Halim. #SebaBaduy2018";0;0;0;0;0;0;0;0;0;0;0;0; tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba baduy 
USER Eeh yang bener nih pak USER ortunya kafir? Wah, pilih beliau ah.';1;0;1;0;0;0;0;0;1;1;0;0;user eh yang benar nih pak user orang tuanya kafir wah pilih dia ah 
"7. Keagamaan; Bagi melindungi kepelbagaian budaya dan kepercayaan, 25 masjid dibina, 6,500 jemaah haji diberi wang saku RM500, dan JAIS diperuntukkan RM421 juta sejak 2015. 260 rumah ibadat bukan Islam termasuk tokong, kuil, gereja &amp; gurdwara telah dil";0;0;0;0;0;0;0;0;0;0;0;0; keagamaan bagi melindungi keberbagaian budaya dan kepercayaan masjid dibina jemaah haji diberi wang saku rm dan jais diperuntukkan rm juta sejak rumah ibadat bukan islam termasuk tokong kuil gereja gurdwara telah dil
USER Mantan yg terkutuk';1;1;1;0;0;0;0;0;1;1;0;0;user mantan yang terkutuk 
USER Lama-lama berita ada bom dan teroris jadi terdengar 'biasa' kalau seperti ini. Kemarin lusa di wilayah Surabaya Barat katanya ada penggerebekan terduga teroris, tapi kucari beritanya di internet nggak ada, padahal di lokasi pada heboh. Berita;0;0;0;0;0;0;0;0;0;0;0;0;user lama lama berita ada bom dan teroris jadi terdengar biasa kalau seperti ini kemarin lusa di wilayah surabaya barat katanya ada penggerebekan terduga teroris tapi kucari beritanya di internet tidak ada padahal di lokasi pada heboh berita
Setuju ahokers lengserkan ke prabon jokowi daripada ancurin penjara ga karuan.. URL;1;0;1;0;0;0;0;0;1;0;0;1;setuju ahoker lengserkan ke prabowo jokowi daripada hancurkan penjara tidak karuan url
USER USER Baru kali ini ada capres goblok bin dungu...nada provokativ gitu ya kampret pada percaya heran aku....!!!!! #capresgoblok';1;1;1;0;0;0;0;0;1;1;0;0;user user baru kali ini ada calon presiden goblok bin dungu nada provokatif begitu ya kampret pada percaya heran aku calon presiden goblok 
Yang pro komunis Indonesia = komunis URL;1;0;0;1;0;1;0;0;0;0;1;0;yang pro komunis indonesia komunis url
Wanita transgender berusia 38 tahun dari Mansehra, sebuah kota di timur Pakistan yang dikelilingi oleh pegunungan hijau itu tengah berkampanye untuk Pemilu Pakistan 25 Juli. Ia maju\xe2\x80\xa6 URL;0;0;0;0;0;0;0;0;0;0;0;0;wanita transgender berusia tahun dari mansehra sebuah kota di timur pakistan yang dikelilingi oleh pegunungan hijau itu tengah berkampanye untuk pemilihan umum pakistan juli ia maju url
baiklah, anak putri langit yang bisu karena langit biru milik robot penyair';0;0;0;0;0;0;0;0;0;0;0;0;baiklah anak putri langit yang bisu karena langit biru milik robot penyair 
barang siapa takut pada Allah & bertakwa padaNya, mereka yg dapat kemenangan (24:52) SALAH, takutlah pada Densus 88;1;0;0;1;1;0;0;0;0;0;1;0;barang siapa takut pada allah bertakwa padanya mereka yang dapat kemenangan salah takutlah pada betasemen khusus 
4. Buku ini berisi pengalaman penulis selama menjadi Buruh Migran di Jordania, pengalaman saat bertugas di satgas TKI 2011, Stafsus Kementrian Tenaga Kerja dan Transmigrasi (2009-2014) dan Stafsus BNP2TKI 2006-2016 USER #GagasanCakImin #Harlah20P;0;0;0;0;0;0;0;0;0;0;0;0; buku ini berisi pengalaman penulis selama menjadi buruh migran di jordania pengalaman saat bertugas di satuan tugas tenaga kerja indonesia staf khusus kementerian tenaga kerja dan transmigrasi dan staf khusus badan nasional penempatan dan perlindungan tenaga kerja indonesia user gagasan cak imin harlah 
